PhaseView,Run,Trial,Key,Time,Location,Direction,MazeType,Diamonds,WallBumped
1,3,7,2,1005.186,3 4,North,2,0,2
1,3,7,2,1006.256,2 4,North,2,0,2
1,3,7,2,1007.124,1 4,North,2,0,2
1,3,7,2,1007.907,0 4,North,2,0,2
1,3,7,6,1008.28,0 4,North,2,1,2
1,3,7,4,1009.075,1 4,North,2,1,2
1,3,7,1,1009.935,1 3,North,2,1,2
1,3,7,3,1010.75,1 4,North,2,1,2
1,3,7,4,1011.505,2 4,North,2,1,2
1,3,7,4,1012.269,3 4,North,2,1,2
1,3,7,4,1013.054,4 4,North,2,1,2
1,3,7,1,1013.791,4 3,North,2,1,2
1,3,7,1,1014.462,4 2,North,2,1,2
1,3,7,2,1015.221,3 2,North,2,1,2
1,3,7,6,1015.6,3 2,North,2,2,2
1,3,7,4,1016.251,4 2,North,2,2,2
1,3,7,3,1016.981,4 3,North,2,2,2
1,3,7,3,1017.809,4 4,North,2,2,2
1,3,7,2,1018.669,3 4,North,2,2,2
1,3,7,2,1019.311,2 4,North,2,2,2
1,3,7,2,1020.05,1 4,North,2,2,2
1,3,7,6,1020.42,1 4,North,2,3,2
1,3,7,1,1021.122,1 3,North,2,3,2
1,3,7,4,1021.888,2 3,North,2,3,2
1,3,7,1,1022.654,2 2,North,2,3,2
1,3,7,2,1023.364,1 2,North,2,3,2
1,3,7,2,1024.132,0 2,North,2,3,2
1,3,7,1,1025.124,0 1,North,2,3,2
1,3,7,6,1025.52,0 1,North,2,4,2
1,3,7,3,1025.858,0 2,North,2,4,2
1,3,7,4,1026.524,1 2,North,2,4,2
1,3,7,4,1027.605,2 2,North,2,4,2
1,3,7,3,1028.183,2 3,North,2,4,2
1,3,7,2,1028.913,1 3,North,2,4,2
1,3,7,3,1029.551,1 4,North,2,4,2
1,3,7,4,1030.211,2 4,North,2,4,2
1,3,7,4,1031.202,3 4,North,2,4,2
1,3,7,4,1032.053,4 4,North,2,4,2
1,3,7,1,1032.717,4 3,North,2,4,2
1,3,7,6,1033.12,4 3,North,2,5,2
1,3,7,1,1033.521,4 2,North,2,5,2
1,3,7,3,1034.116,4 3,North,2,5,2
1,3,7,3,1035.189,4 4,North,2,5,2
1,3,7,2,1035.907,3 4,North,2,5,2
1,3,7,2,1036.868,2 4,North,2,5,2
1,3,7,2,1037.775,1 4,North,2,5,2
1,3,7,1,1038.495,1 3,North,2,5,2
1,3,7,4,1039.138,2 3,North,2,5,2
1,3,7,1,1039.765,2 2,North,2,5,2
1,3,7,2,1040.333,1 2,North,2,5,2
1,3,7,2,1041.138,0 2,North,2,5,2
1,3,7,1,1041.822,0 1,North,2,5,2
1,3,7,1,1042.637,0 0,North,2,5,2
1,3,7,6,1043.04,0 0,North,2,6,2
1,3,7,3,1043.349,0 1,North,2,6,2
1,3,7,3,1044.24,0 2,North,2,6,2
1,3,7,4,1044.941,1 2,North,2,6,2
1,3,7,4,1045.717,2 2,North,2,6,2
1,3,7,6,1046.08,2 2,North,2,7,2
1,3,7,3,1046.366,2 3,North,2,7,2
1,3,7,2,1047.01,1 3,North,2,7,2
1,3,7,3,1047.595,1 4,North,2,7,2
1,3,7,4,1048.221,2 4,North,2,7,2
1,3,7,4,1049.134,3 4,North,2,7,2
1,3,7,4,1050.035,4 4,North,2,7,2
1,3,7,1,1050.622,4 3,North,2,7,2
1,3,7,1,1051.264,4 2,North,2,7,2
1,3,7,2,1051.908,3 2,North,2,7,2
1,3,7,1,1052.578,3 1,North,2,7,2
1,3,7,6,1052.98,3 1,North,2,8,2
2,3,7,2,1057.538,3 4,North,2,0,0
2,3,7,2,1058.233,2 4,North,2,0,0
2,3,7,2,1059.042,1 4,North,2,0,0
2,3,7,1,1059.746,1 4,West,2,0,0
2,3,7,2,1060.415,1 3,West,2,0,0
2,3,7,3,1061.121,1 3,North,2,0,0
