PhaseView,Run,Trial,Key,Time,Location,Direction,MazeType,Diamonds,WallBumped
1,3,7,2,924.5197,3 4,North,2,0,1
1,3,7,2,925.5571,2 4,North,2,0,1
1,3,7,2,926.2913,1 4,North,2,0,1
1,3,7,2,927.0628,0 4,North,2,0,1
1,3,7,1,927.8926,0 3,North,2,0,1
1,3,7,6,928.3,0 3,North,2,1,1
1,3,7,3,928.5463,0 4,North,2,1,1
1,3,7,4,930.7859,1 4,North,2,1,1
1,3,7,4,931.511,2 4,North,2,1,1
1,3,7,4,932.2913,3 4,North,2,1,1
1,3,7,4,932.9971,4 4,North,2,1,1
1,3,7,1,933.664,4 3,North,2,1,1
1,3,7,1,934.2733,4 2,North,2,1,1
1,3,7,6,934.68,4 2,North,2,2,1
1,3,7,3,935.8584,4 3,North,2,2,1
1,3,7,3,936.5667,4 4,North,2,2,1
1,3,7,2,939.8288,3 4,North,2,2,1
1,3,7,2,940.5966,2 4,North,2,2,1
1,3,7,2,941.3136,1 4,North,2,2,1
1,3,7,1,941.974,1 3,North,2,2,1
1,3,7,4,942.5774,2 3,North,2,2,1
1,3,7,6,942.94,2 3,North,2,3,1
1,3,7,2,943.7509,1 3,North,2,3,1
1,3,7,4,944.9028,2 3,North,2,3,1
1,3,7,1,945.5907,2 2,North,2,3,1
1,3,7,2,946.4867,1 2,North,2,3,1
1,3,7,2,947.0808,0 2,North,2,3,1
1,3,7,1,947.6705,0 1,North,2,3,1
1,3,7,1,948.1836,0 0,North,2,3,1
1,3,7,6,948.6,0 0,North,2,4,1
1,3,7,3,948.7536,0 1,North,2,4,1
1,3,7,3,949.3688,0 2,North,2,4,1
1,3,7,4,949.9548,1 2,North,2,4,1
1,3,7,4,950.5037,2 2,North,2,4,1
1,3,7,3,951.0619,2 3,North,2,4,1
1,3,7,2,951.65,1 3,North,2,4,1
1,3,7,3,952.2289,1 4,North,2,4,1
1,3,7,4,953.0427,2 4,North,2,4,1
1,3,7,4,953.634,3 4,North,2,4,1
1,3,7,4,954.2127,4 4,North,2,4,1
1,3,7,1,954.825,4 3,North,2,4,1
1,3,7,1,955.458,4 2,North,2,4,1
1,3,7,2,958.0386,3 2,North,2,4,1
1,3,7,6,958.42,3 2,North,2,5,1
1,3,7,4,958.9124,4 2,North,2,5,1
1,3,7,3,959.4885,4 3,North,2,5,1
1,3,7,3,960.0098,4 4,North,2,5,1
1,3,7,2,960.5502,3 4,North,2,5,1
1,3,7,2,961.1853,2 4,North,2,5,1
1,3,7,6,961.58,2 4,North,2,6,1
1,3,7,4,962.1127,3 4,North,2,6,1
1,3,7,4,962.8094,4 4,North,2,6,1
1,3,7,1,963.4885,4 3,North,2,6,1
1,3,7,1,964.149,4 2,North,2,6,1
1,3,7,2,964.8818,3 2,North,2,6,1
1,3,7,3,965.4591,3 3,North,2,6,1
1,3,7,6,965.86,3 3,North,2,7,1
1,3,7,1,966.1978,3 2,North,2,7,1
1,3,7,4,966.7745,4 2,North,2,7,1
1,3,7,3,967.2967,4 3,North,2,7,1
1,3,7,3,967.8098,4 4,North,2,7,1
1,3,7,2,968.3434,3 4,North,2,7,1
1,3,7,2,968.9128,2 4,North,2,7,1
1,3,7,2,969.4269,1 4,North,2,7,1
1,3,7,2,970.0211,0 4,North,2,7,1
