PhaseView,Run,Trial,Key,Time,Location,Direction,MazeType,Diamonds,WallBumped
0,1,1,2,5.069043,3 4,North,1,0,0
0,1,1,2,6.061096,2 4,North,1,0,0
0,1,1,1,7.007847,2 4,West,1,0,0
0,1,1,3,8.235495,2 4,North,1,0,0
0,1,1,2,8.828554,1 4,North,1,0,0
0,1,1,2,9.417848,0 4,North,1,0,0
0,1,1,1,10.31741,0 4,West,1,0,0
0,1,1,1,11.2312,0 4,South,1,0,0
0,1,1,2,11.8347,1 4,South,1,0,0
0,1,1,2,12.39924,2 4,South,1,0,0
0,1,1,3,13.25962,2 4,West,1,0,0
0,1,1,2,13.87885,2 3,West,1,0,0
0,1,1,3,14.417,2 3,North,1,0,0
0,1,1,1,15.03269,2 3,West,1,0,0
0,1,1,1,15.58232,2 3,South,1,0,0
0,1,1,3,16.66369,2 3,West,1,0,0
0,1,1,2,17.22532,2 2,West,1,0,0
0,1,1,2,17.84814,2 1,West,1,0,0
0,1,1,3,18.3613,2 1,North,1,0,0
0,1,1,2,19.23193,1 1,North,1,0,0
0,1,1,3,20.45988,1 1,East,1,0,0
0,1,1,2,21.12938,1 2,East,1,0,0
0,1,1,6,21.54,1 2,East,1,1,0
0,1,1,1,21.88299,1 2,North,1,1,0
0,1,1,1,22.53848,1 2,West,1,1,0
0,1,1,2,23.21519,1 1,West,1,1,0
0,1,1,3,24.2692,1 1,North,1,1,0
0,1,1,1,24.92963,1 1,West,1,1,0
0,1,1,2,25.55996,1 0,West,1,1,0
0,1,1,1,26.33554,1 0,South,1,1,0
0,1,1,1,27.2304,1 0,East,1,1,0
0,1,1,2,27.75564,1 1,East,1,1,0
0,1,1,3,28.58599,1 1,South,1,1,0
0,1,1,2,29.48425,2 1,South,1,1,0
0,1,1,1,30.31571,2 1,East,1,1,0
0,1,1,2,30.9353,2 2,East,1,1,0
0,1,1,2,31.46926,2 3,East,1,1,0
0,1,1,2,32.40685,2 4,East,1,1,0
0,1,1,6,32.82,2 4,East,1,2,0
0,1,1,1,33.11638,2 4,North,1,2,0
0,1,1,1,33.90002,2 4,West,1,2,0
0,1,1,1,34.67019,2 4,South,1,2,0
0,1,1,3,35.38739,2 4,West,1,2,0
0,1,1,3,36.00821,2 4,North,1,2,0
0,1,1,2,36.54236,1 4,North,1,2,0
0,1,1,2,37.06972,0 4,North,1,2,0
0,1,1,1,37.97951,0 4,West,1,2,0
0,1,1,2,38.62353,0 3,West,1,2,0
0,1,1,6,39.04,0 3,West,1,3,0
0,1,1,1,39.21507,0 3,South,1,3,0
0,1,1,1,40.02723,0 3,East,1,3,0
0,1,1,2,40.66689,0 4,East,1,3,0
0,1,1,3,41.19213,0 4,South,1,3,0
0,1,1,2,41.75735,1 4,South,1,3,0
0,1,1,2,42.33137,2 4,South,1,3,0
0,1,1,3,43.30674,2 4,West,1,3,0
0,1,1,2,43.91501,2 3,West,1,3,0
0,1,1,2,44.84097,2 2,West,1,3,0
0,1,1,2,45.50414,2 1,West,1,3,0
0,1,1,6,45.92,2 1,West,1,4,0
0,1,1,1,46.17606,2 1,South,1,4,0
0,1,1,1,46.97274,2 1,East,1,4,0
0,1,1,2,47.57878,2 2,East,1,4,0
0,1,1,3,48.54113,2 2,South,1,4,0
0,1,1,2,49.05395,3 2,South,1,4,0
0,1,1,2,49.64655,4 2,South,1,4,0
