PhaseView,Run,Trial,Key,Time,Location,Direction,MazeType,Diamonds,WallBumped
0,1,1,1,4.365061,4 4,West,1,0,0
0,1,1,2,5.086246,4 3,West,1,0,0
0,1,1,3,5.677129,4 3,North,1,0,0
0,1,1,2,6.304533,3 3,North,1,0,0
0,1,1,6,6.68,3 3,North,1,1,0
0,1,1,1,7.504714,3 3,West,1,1,0
0,1,1,3,8.576385,3 3,North,1,1,0
0,1,1,2,9.116181,2 3,North,1,1,0
0,1,1,1,9.929374,2 3,West,1,1,0
0,1,1,2,10.53831,2 2,West,1,1,0
0,1,1,2,11.1806,2 1,West,1,1,0
0,1,1,1,11.90301,2 1,South,1,1,0
0,1,1,2,12.44439,3 1,South,1,1,0
0,1,1,3,12.98977,3 1,West,1,1,0
0,1,1,2,13.51621,3 0,West,1,1,0
0,1,1,1,14.10835,3 0,South,1,1,0
0,1,1,2,14.98809,4 0,South,1,1,0
0,1,1,6,15.36,4 0,South,1,2,0
0,1,1,1,15.78964,4 0,East,1,2,0
0,1,1,1,16.36328,4 0,North,1,2,0
0,1,1,2,16.96899,3 0,North,1,2,0
0,1,1,3,17.52213,3 0,East,1,2,0
0,1,1,2,18.12645,3 1,East,1,2,0
0,1,1,1,18.7311,3 1,North,1,2,0
0,1,1,2,19.30986,2 1,North,1,2,0
0,1,1,2,19.85739,1 1,North,1,2,0
0,1,1,2,20.50566,0 1,North,1,2,0
0,1,1,6,20.88,0 1,North,1,3,0
0,1,1,1,21.29098,0 1,West,1,3,0
0,1,1,1,21.80795,0 1,South,1,3,0
0,1,1,2,22.36342,1 1,South,1,3,0
0,1,1,1,22.91314,1 1,East,1,3,0
0,1,1,3,23.66187,1 1,South,1,3,0
0,1,1,2,24.2493,2 1,South,1,3,0
0,1,1,1,24.84262,2 1,East,1,3,0
0,1,1,2,25.47436,2 2,East,1,3,0
0,1,1,6,25.88,2 2,East,1,4,0
0,1,1,2,26.34953,2 3,East,1,4,0
0,1,1,1,26.94123,2 3,North,1,4,0
0,1,1,3,27.51687,2 3,East,1,4,0
0,1,1,2,28.12881,2 4,East,1,4,0
0,1,1,1,28.70296,2 4,North,1,4,0
0,1,1,2,29.32075,1 4,North,1,4,0
0,1,1,2,29.91314,0 4,North,1,4,0
0,1,1,6,30.3,0 4,North,1,5,0
0,1,1,1,30.52617,0 4,West,1,5,0
0,1,1,1,31.32208,0 4,South,1,5,0
0,1,1,2,31.93691,1 4,South,1,5,0
0,1,1,2,32.50937,2 4,South,1,5,0
0,1,1,3,33.09711,2 4,West,1,5,0
0,1,1,2,33.75635,2 3,West,1,5,0
0,1,1,3,34.46277,2 3,North,1,5,0
0,1,1,1,35.04041,2 3,West,1,5,0
0,1,1,2,35.61206,2 2,West,1,5,0
0,1,1,2,36.18855,2 1,West,1,5,0
0,1,1,1,36.79691,2 1,South,1,5,0
0,1,1,3,37.35945,2 1,West,1,5,0
0,1,1,3,37.91537,2 1,North,1,5,0
0,1,1,2,38.55365,1 1,North,1,5,0
0,1,1,3,39.27766,1 1,East,1,5,0
0,1,1,2,39.90244,1 2,East,1,5,0
0,1,1,6,40.3,1 2,East,1,6,0
0,1,1,3,41.19471,1 2,South,1,6,0
0,1,1,3,42.12263,1 2,West,1,6,0
0,1,1,2,42.83001,1 1,West,1,6,0
0,1,1,1,43.41999,1 1,South,1,6,0
0,1,1,2,44.01435,2 1,South,1,6,0
0,1,1,1,44.62481,2 1,East,1,6,0
0,1,1,2,45.21126,2 2,East,1,6,0
0,1,1,2,45.82334,2 3,East,1,6,0
0,1,1,1,46.4104,2 3,North,1,6,0
0,1,1,3,46.95972,2 3,East,1,6,0
0,1,1,3,47.51831,2 3,South,1,6,0
0,1,1,2,48.10757,3 3,South,1,6,0
0,1,1,3,48.85935,3 3,West,1,6,0
0,1,1,1,49.45352,3 3,South,1,6,0
0,1,1,2,50.0168,4 3,South,1,6,0
0,1,1,1,50.81635,4 3,East,1,6,0
0,1,1,1,51.34096,4 3,North,1,6,0
0,1,1,2,51.87074,3 3,North,1,6,0
0,1,1,1,52.44105,3 3,West,1,6,0
0,1,1,2,53.1167,3 2,West,1,6,0
0,1,1,3,53.72361,3 2,North,1,6,0
0,1,1,2,54.29868,2 2,North,1,6,0
0,1,1,1,54.84999,2 2,West,1,6,0
0,1,1,2,55.46916,2 1,West,1,6,0
0,1,1,1,56.04927,2 1,South,1,6,0
0,1,1,2,56.62483,3 1,South,1,6,0
0,1,1,3,57.58507,3 1,West,1,6,0
0,1,1,1,58.42804,3 1,South,1,6,0
0,1,1,3,59.34295,3 1,West,1,6,0
0,1,1,2,59.89732,3 0,West,1,6,0
0,1,1,1,60.42547,3 0,South,1,6,0
0,1,1,1,61.15099,3 0,East,1,6,0
0,1,1,2,61.72876,3 1,East,1,6,0
0,1,1,1,62.26555,3 1,North,1,6,0
0,1,1,2,62.81094,2 1,North,1,6,0
0,1,1,2,63.38887,1 1,North,1,6,0
0,1,1,1,64.01166,1 1,West,1,6,0
0,1,1,2,64.99401,1 0,West,1,6,0
0,1,1,1,65.70975,1 0,South,1,6,0
0,1,1,1,66.21886,1 0,East,1,6,0
0,1,1,2,66.81455,1 1,East,1,6,0
0,1,1,1,67.3629,1 1,North,1,6,0
0,1,1,2,67.91853,0 1,North,1,6,0
0,1,1,1,68.52242,0 1,West,1,6,0
0,1,1,1,69.05544,0 1,South,1,6,0
0,1,1,2,69.63163,1 1,South,1,6,0
0,1,1,1,70.52571,1 1,East,1,6,0
0,1,1,2,71.29285,1 2,East,1,6,0
0,1,1,3,72.01578,1 2,South,1,6,0
0,1,1,2,72.95624,1 2,South,1,6,0
0,1,1,3,73.11383,1 2,West,1,6,0
0,1,1,2,73.62786,1 1,West,1,6,0
0,1,1,1,74.46027,1 1,South,1,6,0
0,1,1,2,75.03596,2 1,South,1,6,0
0,1,1,1,75.61118,2 1,East,1,6,0
0,1,1,2,76.20406,2 2,East,1,6,0
0,1,1,1,76.84282,2 2,North,1,6,0
0,1,1,3,77.41724,2 2,East,1,6,0
0,1,1,2,78.256,2 3,East,1,6,0
0,1,1,1,78.85755,2 3,North,1,6,0
0,1,1,2,79.45482,1 3,North,1,6,0
0,1,1,1,80.15549,1 3,West,1,6,0
0,1,1,1,81.10586,1 3,South,1,6,0
0,1,1,2,81.67923,2 3,South,1,6,0
