PhaseView,Run,Trial,Key,Time,Location,Direction,MazeType,Diamonds,WallBumped
1,1,1,1,4.8494,4 3,North,1,0,0
1,1,1,2,5.531916,3 3,North,1,0,0
1,1,1,2,6.226297,2 3,North,1,0,0
1,1,1,1,6.894311,2 2,North,1,0,0
1,1,1,1,7.524587,2 1,North,1,0,0
1,1,1,2,8.273694,1 1,North,1,0,0
1,1,1,6,8.66,1 1,North,1,1,0
1,1,1,4,9.168776,2 1,North,1,1,0
1,1,1,3,9.772582,2 2,North,1,1,0
1,1,1,3,10.38528,2 3,North,1,1,0
1,1,1,6,10.8,2 3,North,1,2,0
1,1,1,3,11.31084,2 4,North,1,2,0
1,1,1,4,12.06027,3 4,North,1,2,0
1,1,1,6,12.42,3 4,North,1,3,0
1,1,1,4,12.89541,4 4,North,1,3,0
1,1,1,1,13.51844,4 3,North,1,3,0
1,1,1,1,14.09341,4 2,North,1,3,0
1,1,1,2,14.70668,3 2,North,1,3,0
1,1,1,2,15.2824,2 2,North,1,3,0
1,1,1,1,15.94993,2 1,North,1,3,0
1,1,1,4,16.58767,3 1,North,1,3,0
1,1,1,1,17.24764,3 0,North,1,3,0
1,1,1,4,18.33113,4 0,North,1,3,0
1,1,1,6,18.68,4 0,North,1,4,0
1,1,1,2,19.05637,3 0,North,1,4,0
1,1,1,3,19.82333,3 1,North,1,4,0
1,1,1,2,20.67032,2 1,North,1,4,0
1,1,1,6,21.06,2 1,North,1,5,0
1,1,1,2,21.57125,1 1,North,1,5,0
1,1,1,2,22.22692,0 1,North,1,5,0
1,1,1,1,23.12224,0 0,North,1,5,0
1,1,1,6,23.52,0 0,North,1,6,0
1,1,1,3,23.87492,0 1,North,1,6,0
1,1,1,4,24.58742,1 1,North,1,6,0
1,1,1,4,25.19748,2 1,North,1,6,0
1,1,1,3,25.90252,2 2,North,1,6,0
1,1,1,3,26.55857,2 3,North,1,6,0
1,1,1,3,27.21582,2 4,North,1,6,0
1,1,1,2,28.1259,1 4,North,1,6,0
1,1,1,6,28.5,1 4,North,1,7,0
1,1,1,4,29.06053,2 4,North,1,7,0
1,1,1,1,29.64852,2 3,North,1,7,0
1,1,1,2,31.81108,1 3,North,1,7,0
1,1,1,6,32.2,1 3,North,1,8,0
3,1,1,1,38.06096,4 3,North,1,0,0
3,1,1,1,38.90981,4 2,North,1,0,0
3,1,1,2,39.49031,3 2,North,1,0,0
3,1,1,2,40.11087,2 2,North,1,0,0
3,1,1,1,40.78744,2 1,North,1,0,0
3,1,1,2,41.38916,1 1,North,1,0,0
3,1,1,6,41.76,1 1,North,1,1,0
