PhaseView,Run,Trial,Key,Time,Location,Direction,MazeType,Diamonds,WallBumped
0,3,7,2,609.4866,3 4,North,2,0,1
0,3,7,2,610.4285,2 4,North,2,0,1
0,3,7,2,611.423,1 4,North,2,0,1
0,3,7,1,613.5637,1 4,West,2,0,1
0,3,7,2,614.8776,1 3,West,2,0,1
0,3,7,1,616.7689,1 3,South,2,0,1
0,3,7,2,617.695,2 3,South,2,0,1
0,3,7,3,618.8177,2 3,West,2,0,1
0,3,7,2,619.9471,2 2,West,2,0,1
0,3,7,3,621.1039,2 2,North,2,0,1
0,3,7,2,622.1754,1 2,North,2,0,1
0,3,7,2,623.5036,0 2,North,2,0,1
0,3,7,1,624.6874,0 2,West,2,0,1
0,3,7,2,625.7086,0 1,West,2,0,1
0,3,7,3,627.8989,0 1,North,2,0,1
0,3,7,3,628.5282,0 1,East,2,0,1
0,3,7,2,629.2595,0 2,East,2,0,1
0,3,7,3,630.1534,0 2,South,2,0,1
0,3,7,2,630.7966,1 2,South,2,0,1
0,3,7,2,631.5985,2 2,South,2,0,1
0,3,7,1,632.4976,2 2,East,2,0,1
0,3,7,2,633.1006,2 3,East,2,0,1
0,3,7,1,634.6184,2 3,North,2,0,1
0,3,7,2,635.2263,1 3,North,2,0,1
0,3,7,3,636.1373,1 3,East,2,0,1
0,3,7,2,636.8978,1 4,East,2,0,1
0,3,7,1,638.429,1 4,North,2,0,1
0,3,7,2,639.3284,0 4,North,2,0,1
0,3,7,1,640.4004,0 4,West,2,0,1
0,3,7,1,642.2817,0 4,South,2,0,1
0,3,7,2,643.0743,1 4,South,2,0,1
0,3,7,2,643.675,2 4,South,2,0,1
0,3,7,2,644.2837,3 4,South,2,0,1
0,3,7,2,644.8476,4 4,South,2,0,1
0,3,7,3,645.4817,4 4,West,2,0,1
0,3,7,2,646.1371,4 3,West,2,0,1
0,3,7,2,647.3942,4 2,West,2,0,1
0,3,7,3,648.4276,4 2,North,2,0,1
0,3,7,2,649.4382,3 2,North,2,0,1
0,3,7,6,649.82,3 2,North,2,1,1
0,3,7,1,650.9058,3 2,West,2,1,1
0,3,7,2,651.7302,3 1,West,2,1,1
0,3,7,3,652.5303,3 1,North,2,1,1
0,3,7,2,653.5322,2 1,North,2,1,1
0,3,7,6,653.92,2 1,North,2,2,1
0,3,7,2,655.1494,1 1,North,2,2,1
0,3,7,1,656.0752,1 1,West,2,2,1
0,3,7,2,656.6871,1 0,West,2,2,1
0,3,7,1,657.3228,1 0,South,2,2,1
0,3,7,2,658.2346,2 0,South,2,2,1
0,3,7,2,659.0725,3 0,South,2,2,1
0,3,7,2,660.4573,4 0,South,2,2,1
0,3,7,1,661.1138,4 0,East,2,2,1
0,3,7,2,661.772,4 1,East,2,2,1
0,3,7,3,663.6015,4 1,South,2,2,1
0,3,7,3,664.1251,4 1,West,2,2,1
0,3,7,2,664.6666,4 0,West,2,2,1
0,3,7,3,665.7604,4 0,North,2,2,1
0,3,7,2,666.3788,3 0,North,2,2,1
0,3,7,2,666.9709,2 0,North,2,2,1
0,3,7,2,667.9337,1 0,North,2,2,1
0,3,7,3,668.5457,1 0,East,2,2,1
0,3,7,2,669.2151,1 1,East,2,2,1
0,3,7,3,670.6705,1 1,South,2,2,1
0,3,7,2,671.2817,2 1,South,2,2,1
0,3,7,2,672.6682,3 1,South,2,2,1
0,3,7,1,673.3724,3 1,East,2,2,1
0,3,7,2,674.3177,3 2,East,2,2,1
0,3,7,3,675.3532,3 2,South,2,2,1
0,3,7,2,676.154,4 2,South,2,2,1
0,3,7,1,676.9771,4 2,East,2,2,1
0,3,7,2,677.8514,4 3,East,2,2,1
0,3,7,2,678.6992,4 4,East,2,2,1
0,3,7,1,679.3896,4 4,North,2,2,1
0,3,7,2,680.3966,3 4,North,2,2,1
0,3,7,2,681.1975,2 4,North,2,2,1
0,3,7,2,682.1596,1 4,North,2,2,1
0,3,7,1,682.7472,1 4,West,2,2,1
0,3,7,3,684.1096,1 4,North,2,2,1
0,3,7,1,685.23,1 4,West,2,2,1
0,3,7,3,685.8203,1 4,North,2,2,1
0,3,7,2,686.7475,0 4,North,2,2,1
0,3,7,1,687.3405,0 4,West,2,2,1
0,3,7,1,688.4469,0 4,South,2,2,1
0,3,7,2,689.0223,1 4,South,2,2,1
0,3,7,3,689.5451,1 4,West,2,2,1
0,3,7,2,690.1461,1 3,West,2,2,1
0,3,7,1,691.0427,1 3,South,2,2,1
0,3,7,2,691.7134,2 3,South,2,2,1
0,3,7,3,692.3502,2 3,West,2,2,1
0,3,7,2,693.0096,2 2,West,2,2,1
0,3,7,3,693.8516,2 2,North,2,2,1
0,3,7,2,694.5381,1 2,North,2,2,1
0,3,7,6,694.92,1 2,North,2,3,1
0,3,7,2,695.7094,0 2,North,2,3,1
0,3,7,1,696.2886,0 2,West,2,3,1
0,3,7,2,696.9564,0 1,West,2,3,1
0,3,7,3,698.3007,0 1,North,2,3,1
0,3,7,3,698.8987,0 1,East,2,3,1
0,3,7,2,699.5827,0 2,East,2,3,1
0,3,7,3,700.2688,0 2,South,2,3,1
0,3,7,2,701.1498,1 2,South,2,3,1
0,3,7,2,701.9521,2 2,South,2,3,1
0,3,7,1,702.4889,2 2,East,2,3,1
0,3,7,2,703.1696,2 3,East,2,3,1
0,3,7,1,703.8068,2 3,North,2,3,1
0,3,7,2,704.509,1 3,North,2,3,1
0,3,7,3,705.2021,1 3,East,2,3,1
0,3,7,2,705.8552,1 4,East,2,3,1
0,3,7,3,706.4807,1 4,South,2,3,1
0,3,7,2,707.0894,2 4,South,2,3,1
0,3,7,2,707.6617,3 4,South,2,3,1
0,3,7,2,708.2418,4 4,South,2,3,1
0,3,7,3,708.8572,4 4,West,2,3,1
0,3,7,2,709.5228,4 3,West,2,3,1
0,3,7,2,710.1534,4 2,West,2,3,1
0,3,7,3,710.7986,4 2,North,2,3,1
0,3,7,2,711.696,3 2,North,2,3,1
0,3,7,3,712.6385,3 2,East,2,3,1
0,3,7,2,713.468,3 3,East,2,3,1
0,3,7,6,713.88,3 3,East,2,4,1
0,3,7,3,714.8959,3 3,South,2,4,1
0,3,7,3,715.4178,3 3,West,2,4,1
0,3,7,2,716.025,3 2,West,2,4,1
0,3,7,2,716.6182,3 1,West,2,4,1
0,3,7,3,717.2291,3 1,North,2,4,1
0,3,7,2,717.867,2 1,North,2,4,1
0,3,7,2,718.495,1 1,North,2,4,1
0,3,7,1,719.566,1 1,West,2,4,1
0,3,7,2,720.1896,1 0,West,2,4,1
0,3,7,1,720.8633,1 0,South,2,4,1
0,3,7,2,721.8744,2 0,South,2,4,1
0,3,7,2,722.5258,3 0,South,2,4,1
0,3,7,2,723.2756,4 0,South,2,4,1
0,3,7,1,723.8892,4 0,East,2,4,1
0,3,7,2,724.6104,4 1,East,2,4,1
0,3,7,3,725.4988,4 1,South,2,4,1
0,3,7,3,726.0583,4 1,West,2,4,1
0,3,7,2,726.9769,4 0,West,2,4,1
0,3,7,3,727.8672,4 0,North,2,4,1
0,3,7,2,728.4655,3 0,North,2,4,1
0,3,7,2,729.0362,2 0,North,2,4,1
0,3,7,2,729.5945,1 0,North,2,4,1
0,3,7,3,730.2028,1 0,East,2,4,1
0,3,7,2,730.7634,1 1,East,2,4,1
0,3,7,3,731.3721,1 1,South,2,4,1
0,3,7,2,732.0096,2 1,South,2,4,1
0,3,7,2,732.5896,3 1,South,2,4,1
0,3,7,1,733.169,3 1,East,2,4,1
0,3,7,2,733.9176,3 2,East,2,4,1
0,3,7,3,734.5281,3 2,South,2,4,1
0,3,7,2,735.0998,4 2,South,2,4,1
0,3,7,1,735.6501,4 2,East,2,4,1
0,3,7,2,736.6405,4 3,East,2,4,1
0,3,7,2,737.2672,4 4,East,2,4,1
0,3,7,1,738.0629,4 4,North,2,4,1
0,3,7,2,738.6392,3 4,North,2,4,1
0,3,7,2,739.2758,2 4,North,2,4,1
0,3,7,2,739.8897,1 4,North,2,4,1
0,3,7,2,740.4262,0 4,North,2,4,1
0,3,7,1,741.3389,0 4,West,2,4,1
0,3,7,3,742.3623,0 4,North,2,4,1
0,3,7,3,742.9587,0 4,East,2,4,1
0,3,7,3,743.8389,0 4,South,2,4,1
0,3,7,2,744.5098,1 4,South,2,4,1
0,3,7,3,745.0397,1 4,West,2,4,1
0,3,7,2,745.6174,1 3,West,2,4,1
0,3,7,1,746.1443,1 3,South,2,4,1
0,3,7,2,746.7055,2 3,South,2,4,1
0,3,7,3,747.242,2 3,West,2,4,1
0,3,7,2,747.8063,2 2,West,2,4,1
0,3,7,2,749.353,2 2,West,2,4,1
0,3,7,3,749.8026,2 2,North,2,4,1
0,3,7,2,750.3835,1 2,North,2,4,1
0,3,7,2,751.0256,0 2,North,2,4,1
0,3,7,1,751.537,0 2,West,2,4,1
0,3,7,2,752.171,0 1,West,2,4,1
0,3,7,2,752.779,0 0,West,2,4,1
0,3,7,6,753.2,0 0,West,2,5,1
0,3,7,3,753.4586,0 0,North,2,5,1
0,3,7,3,754.416,0 0,East,2,5,1
0,3,7,2,755.0043,0 1,East,2,5,1
