PhaseView,Run,Trial,Key,Time,Location,Direction,MazeType,Diamonds,WallBumped
1,1,1,2,22.28811,3 4,North,1,0,0
1,1,1,2,23.43143,2 4,North,1,0,0
1,1,1,2,25.27211,1 4,North,1,0,0
1,1,1,2,26.09649,0 4,North,1,0,0
1,1,1,4,27.20705,1 4,North,1,0,0
1,1,1,4,27.73482,2 4,North,1,0,0
1,1,1,1,29.31976,2 3,North,1,0,0
1,1,1,4,32.75421,3 3,North,1,0,0
1,1,1,6,33.12,3 3,North,1,1,0
1,1,1,4,33.76635,4 3,North,1,1,0
1,1,1,1,34.49912,4 2,North,1,1,0
1,1,1,6,34.9,4 2,North,1,2,0
1,1,1,2,35.85658,3 2,North,1,2,0
1,1,1,1,36.74073,3 2,North,1,2,0
1,1,1,2,37.38043,2 2,North,1,2,0
1,1,1,1,38.0959,2 1,North,1,2,0
1,1,1,2,38.93015,1 1,North,1,2,0
1,1,1,2,40.51503,0 1,North,1,2,0
1,1,1,6,40.9,0 1,North,1,3,0
1,1,1,4,41.47343,1 1,North,1,3,0
1,1,1,4,42.5636,2 1,North,1,3,0
1,1,1,4,43.17385,3 1,North,1,3,0
1,1,1,1,43.71617,3 0,North,1,3,0
1,1,1,6,44.12,3 0,North,1,4,0
1,1,1,3,45.23884,3 1,North,1,4,0
1,1,1,2,45.77757,2 1,North,1,4,0
1,1,1,3,46.33612,2 2,North,1,4,0
1,1,1,3,46.86846,2 3,North,1,4,0
1,1,1,2,47.53558,1 3,North,1,4,0
1,1,1,6,47.92,1 3,North,1,5,0
1,1,1,4,49.33061,2 3,North,1,5,0
1,1,1,1,49.84371,2 2,North,1,5,0
1,1,1,1,50.8064,2 1,North,1,5,0
1,1,1,6,51.2,2 1,North,1,6,0
1,1,1,2,51.64935,1 1,North,1,6,0
1,1,1,1,52.52728,1 0,North,1,6,0
1,1,1,6,52.94,1 0,North,1,7,0
1,1,1,4,53.55587,2 0,North,1,7,0
1,1,1,6,53.92,2 0,North,1,8,0
2,1,1,2,66.5813,3 4,North,1,0,0
2,1,1,1,67.17066,3 4,West,1,0,0
2,1,1,2,68.72208,3 4,West,1,0,1
2,1,1,3,70.14908,3 4,North,1,0,1
2,1,1,2,72.59763,2 4,North,1,0,1
2,1,1,1,73.53689,2 4,West,1,0,1
2,1,1,2,74.17938,2 3,West,1,0,1
2,1,1,1,74.98197,2 3,South,1,0,1
2,1,1,2,75.53551,3 3,South,1,0,1
2,1,1,6,75.92,3 3,South,1,1,1
2,1,1,2,76.5491,4 3,South,1,1,1
2,1,1,3,77.52328,4 3,West,1,1,1
2,1,1,2,78.10345,4 2,West,1,1,1
2,1,1,6,78.52,4 2,West,1,2,1
2,1,1,2,80.54818,4 1,West,1,2,1
2,1,1,2,81.34894,4 1,West,1,2,2
2,1,1,3,81.7673,4 1,North,1,2,2
2,1,1,2,82.67168,4 1,North,1,2,3
2,1,1,3,83.41422,4 1,East,1,2,3
2,1,1,2,84.10252,4 2,East,1,2,3
2,1,1,1,85.09161,4 2,North,1,2,3
2,1,1,2,85.82496,3 2,North,1,2,3
2,1,1,1,86.64217,3 2,West,1,2,3
2,1,1,3,87.4259,3 2,North,1,2,3
2,1,1,2,88.11769,2 2,North,1,2,3
2,1,1,1,89.0788,2 2,West,1,2,3
2,1,1,2,89.70241,2 1,West,1,2,3
2,1,1,2,90.43185,2 1,West,1,2,4
2,1,1,3,90.94484,2 1,North,1,2,4
2,1,1,1,92.08817,2 1,West,1,2,4
2,1,1,1,92.62901,2 1,South,1,2,4
2,1,1,2,93.21643,3 1,South,1,2,4
2,1,1,3,94.08019,3 1,West,1,2,4
2,1,1,2,94.64021,3 0,West,1,2,4
2,1,1,3,95.60469,3 0,North,1,2,4
2,1,1,2,96.14762,3 0,North,1,2,5
2,1,1,3,96.77068,3 0,East,1,2,5
