PhaseView,Run,Trial,Key,Time,Location,Direction,MazeType,Diamonds,WallBumped
1,3,7,1,1270.703,4 3,North,2,0,8
1,3,7,1,1271.52,4 2,North,2,0,8
1,3,7,2,1272.062,3 2,North,2,0,8
1,3,7,1,1272.594,3 1,North,2,0,8
1,3,7,2,1273.202,2 1,North,2,0,8
1,3,7,6,1273.58,2 1,North,2,1,8
1,3,7,2,1273.717,1 1,North,2,1,8
1,3,7,4,1274.226,2 1,North,2,1,8
1,3,7,4,1274.992,3 1,North,2,1,8
1,3,7,3,1275.827,3 2,North,2,1,8
1,3,7,4,1276.476,4 2,North,2,1,8
1,3,7,3,1277.092,4 3,North,2,1,8
1,3,7,3,1278.145,4 4,North,2,1,8
1,3,7,2,1278.939,3 4,North,2,1,8
1,3,7,2,1279.516,2 4,North,2,1,8
1,3,7,2,1280.083,1 4,North,2,1,8
1,3,7,2,1280.692,0 4,North,2,1,8
1,3,7,6,1281.06,0 4,North,2,2,8
1,3,7,4,1281.87,1 4,North,2,2,8
1,3,7,4,1283.235,2 4,North,2,2,8
1,3,7,4,1283.793,3 4,North,2,2,8
1,3,7,4,1284.384,4 4,North,2,2,8
1,3,7,1,1285.102,4 3,North,2,2,8
1,3,7,1,1285.953,4 2,North,2,2,8
1,3,7,2,1286.543,3 2,North,2,2,8
1,3,7,1,1287.169,3 1,North,2,2,8
1,3,7,2,1287.795,2 1,North,2,2,8
1,3,7,2,1288.436,1 1,North,2,2,8
1,3,7,1,1289.046,1 0,North,2,2,8
1,3,7,1,1289.571,1 0,North,2,2,8
1,3,7,4,1289.968,2 0,North,2,2,8
1,3,7,4,1291.059,3 0,North,2,2,8
1,3,7,4,1291.645,4 0,North,2,2,8
1,3,7,3,1292.339,4 1,North,2,2,8
1,3,7,6,1292.74,4 1,North,2,3,8
1,3,7,1,1293.004,4 0,North,2,3,8
1,3,7,2,1293.693,3 0,North,2,3,8
1,3,7,2,1294.669,2 0,North,2,3,8
1,3,7,6,1295.06,2 0,North,2,4,8
1,3,7,2,1295.596,1 0,North,2,4,8
1,3,7,3,1296.221,1 1,North,2,4,8
1,3,7,4,1296.798,2 1,North,2,4,8
1,3,7,4,1297.775,3 1,North,2,4,8
1,3,7,3,1298.722,3 2,North,2,4,8
