PhaseView,Run,Trial,Key,Time,Location,Direction,MazeType,Diamonds,WallBumped
0,3,7,1,883.6889,4 4,West,2,0,17
0,3,7,3,884.7461,4 4,North,2,0,17
0,3,7,2,885.498,3 4,North,2,0,17
0,3,7,2,886.1048,2 4,North,2,0,17
0,3,7,2,886.828,1 4,North,2,0,17
0,3,7,1,888.7156,1 4,West,2,0,17
0,3,7,2,889.5348,1 3,West,2,0,17
0,3,7,1,890.0867,1 3,South,2,0,17
0,3,7,2,890.7122,2 3,South,2,0,17
0,3,7,3,891.2736,2 3,West,2,0,17
0,3,7,2,891.8983,2 2,West,2,0,17
0,3,7,3,892.4796,2 2,North,2,0,17
0,3,7,2,893.0836,1 2,North,2,0,17
0,3,7,2,893.7279,0 2,North,2,0,17
0,3,7,1,894.3139,0 2,West,2,0,17
0,3,7,2,894.9091,0 1,West,2,0,17
0,3,7,2,895.991,0 0,West,2,0,17
0,3,7,3,896.8141,0 0,North,2,0,17
0,3,7,2,897.5651,0 0,North,2,0,17
0,3,7,3,897.7903,0 0,East,2,0,17
0,3,7,2,898.3925,0 1,East,2,0,17
0,3,7,2,898.9407,0 2,East,2,0,17
0,3,7,3,899.4526,0 2,South,2,0,17
0,3,7,2,900.041,1 2,South,2,0,17
0,3,7,2,900.6201,2 2,South,2,0,17
0,3,7,1,901.6085,2 2,East,2,0,17
0,3,7,2,902.4926,2 3,East,2,0,17
0,3,7,1,903.0311,2 3,North,2,0,17
0,3,7,2,903.6466,1 3,North,2,0,17
0,3,7,3,904.1563,1 3,East,2,0,17
0,3,7,2,904.7302,1 4,East,2,0,17
0,3,7,3,905.3052,1 4,South,2,0,17
0,3,7,2,906.7285,2 4,South,2,0,17
0,3,7,2,907.5502,3 4,South,2,0,17
0,3,7,2,908.1672,4 4,South,2,0,17
0,3,7,3,908.7136,4 4,West,2,0,17
0,3,7,2,909.496,4 3,West,2,0,17
0,3,7,3,910.2518,4 3,North,2,0,17
0,3,7,1,911.2139,4 3,West,2,0,17
0,3,7,2,911.9507,4 2,West,2,0,17
0,3,7,3,912.5382,4 2,North,2,0,17
0,3,7,2,913.2582,3 2,North,2,0,17
0,3,7,1,913.8336,3 2,West,2,0,17
0,3,7,2,914.6492,3 1,West,2,0,17
0,3,7,3,915.2776,3 1,North,2,0,17
0,3,7,2,915.9494,2 1,North,2,0,17
0,3,7,2,916.5857,1 1,North,2,0,17
0,3,7,1,917.1832,1 1,West,2,0,17
0,3,7,2,918.0591,1 0,West,2,0,17
0,3,7,1,918.5992,1 0,South,2,0,17
0,3,7,2,919.3082,2 0,South,2,0,17
0,3,7,2,919.9333,3 0,South,2,0,17
0,3,7,2,920.5566,4 0,South,2,0,17
0,3,7,1,921.1323,4 0,East,2,0,17
0,3,7,2,922.0933,4 1,East,2,0,17
0,3,7,6,922.5,4 1,East,2,1,17
0,3,7,3,923.3724,4 1,South,2,1,17
0,3,7,3,924.0248,4 1,West,2,1,17
0,3,7,2,924.5984,4 0,West,2,1,17
0,3,7,3,925.5516,4 0,North,2,1,17
0,3,7,2,926.2053,3 0,North,2,1,17
0,3,7,2,926.7918,2 0,North,2,1,17
0,3,7,2,927.3884,1 0,North,2,1,17
0,3,7,3,928.343,1 0,East,2,1,17
0,3,7,2,928.9913,1 1,East,2,1,17
0,3,7,3,929.8795,1 1,South,2,1,17
0,3,7,2,930.5037,2 1,South,2,1,17
0,3,7,2,931.1025,3 1,South,2,1,17
0,3,7,1,931.6432,3 1,East,2,1,17
0,3,7,2,932.4384,3 2,East,2,1,17
0,3,7,3,932.9989,3 2,South,2,1,17
0,3,7,2,933.6485,4 2,South,2,1,17
0,3,7,1,934.1698,4 2,East,2,1,17
0,3,7,2,934.8121,4 3,East,2,1,17
0,3,7,2,935.4072,4 4,East,2,1,17
0,3,7,1,935.965,4 4,North,2,1,17
0,3,7,2,936.569,3 4,North,2,1,17
0,3,7,2,937.2408,2 4,North,2,1,17
0,3,7,2,937.8201,1 4,North,2,1,17
0,3,7,1,938.398,1 4,West,2,1,17
0,3,7,3,939.2313,1 4,North,2,1,17
0,3,7,2,939.8827,0 4,North,2,1,17
0,3,7,1,940.8286,0 4,West,2,1,17
0,3,7,1,941.5276,0 4,South,2,1,17
0,3,7,2,942.1671,1 4,South,2,1,17
0,3,7,3,942.734,1 4,West,2,1,17
0,3,7,2,943.3411,1 3,West,2,1,17
0,3,7,1,943.9293,1 3,South,2,1,17
0,3,7,2,944.5672,2 3,South,2,1,17
0,3,7,6,944.94,2 3,South,2,2,17
0,3,7,3,945.3528,2 3,West,2,2,17
0,3,7,3,946.1224,2 3,North,2,2,17
0,3,7,2,946.7021,1 3,North,2,2,17
0,3,7,3,947.5935,1 3,East,2,2,17
0,3,7,2,948.215,1 4,East,2,2,17
0,3,7,3,948.8111,1 4,South,2,2,17
0,3,7,2,949.424,2 4,South,2,2,17
0,3,7,2,950.0404,3 4,South,2,2,17
0,3,7,2,950.5892,4 4,South,2,2,17
0,3,7,3,951.1472,4 4,West,2,2,17
0,3,7,2,951.8364,4 3,West,2,2,17
0,3,7,2,952.5371,4 2,West,2,2,17
0,3,7,3,953.0661,4 2,North,2,2,17
0,3,7,2,953.7714,3 2,North,2,2,17
0,3,7,1,954.3306,3 2,West,2,2,17
0,3,7,2,954.9068,3 1,West,2,2,17
0,3,7,3,955.4219,3 1,North,2,2,17
0,3,7,2,955.9956,2 1,North,2,2,17
0,3,7,2,956.7816,1 1,North,2,2,17
0,3,7,1,957.6559,1 1,West,2,2,17
0,3,7,2,958.3013,1 0,West,2,2,17
0,3,7,1,958.8317,1 0,South,2,2,17
0,3,7,2,959.3875,2 0,South,2,2,17
0,3,7,2,959.9436,3 0,South,2,2,17
0,3,7,2,960.7654,4 0,South,2,2,17
0,3,7,1,961.6407,4 0,East,2,2,17
0,3,7,2,962.3841,4 1,East,2,2,17
0,3,7,3,963.1428,4 1,South,2,2,17
0,3,7,3,963.7201,4 1,West,2,2,17
0,3,7,2,964.2872,4 0,West,2,2,17
0,3,7,3,964.855,4 0,North,2,2,17
0,3,7,2,965.385,3 0,North,2,2,17
0,3,7,2,966.0284,2 0,North,2,2,17
0,3,7,2,966.9571,1 0,North,2,2,17
0,3,7,3,967.8176,1 0,East,2,2,17
0,3,7,2,968.4561,1 1,East,2,2,17
0,3,7,3,969.067,1 1,South,2,2,17
0,3,7,2,969.6934,2 1,South,2,2,17
0,3,7,2,970.2341,3 1,South,2,2,17
0,3,7,1,971.0811,3 1,East,2,2,17
0,3,7,2,972.3757,3 2,East,2,2,17
0,3,7,3,973.049,3 2,South,2,2,17
0,3,7,2,973.7058,4 2,South,2,2,17
0,3,7,1,974.2958,4 2,East,2,2,17
