PhaseView,Run,Trial,Key,Time,Location,Direction,MazeType,Diamonds,WallBumped
0,3,7,2,1265.208,3 4,North,2,0,5
0,3,7,2,1266.696,2 4,North,2,0,5
0,3,7,2,1268.008,1 4,North,2,0,5
0,3,7,1,1269.265,1 4,West,2,0,5
0,3,7,3,1270.45,1 4,North,2,0,5
0,3,7,1,1272.866,1 4,West,2,0,5
0,3,7,2,1274.931,1 3,West,2,0,5
0,3,7,1,1275.591,1 3,South,2,0,5
0,3,7,2,1276.374,2 3,South,2,0,5
0,3,7,3,1277.14,2 3,West,2,0,5
0,3,7,2,1277.977,2 2,West,2,0,5
0,3,7,3,1278.561,2 2,North,2,0,5
0,3,7,2,1279.319,1 2,North,2,0,5
0,3,7,2,1280.213,0 2,North,2,0,5
0,3,7,1,1281.024,0 2,West,2,0,5
0,3,7,2,1282.022,0 1,West,2,0,5
0,3,7,2,1282.658,0 0,West,2,0,5
0,3,7,3,1284.163,0 0,North,2,0,5
0,3,7,3,1285.233,0 0,East,2,0,5
0,3,7,2,1285.937,0 1,East,2,0,5
0,3,7,2,1286.455,0 2,East,2,0,5
0,3,7,3,1287.345,0 2,South,2,0,5
0,3,7,2,1288,1 2,South,2,0,5
0,3,7,2,1289.098,2 2,South,2,0,5
0,3,7,1,1290.087,2 2,East,2,0,5
0,3,7,2,1290.806,2 3,East,2,0,5
0,3,7,1,1291.778,2 3,North,2,0,5
0,3,7,2,1292.466,1 3,North,2,0,5
0,3,7,3,1293.031,1 3,East,2,0,5
0,3,7,2,1293.737,1 4,East,2,0,5
0,3,7,3,1294.76,1 4,South,2,0,5
0,3,7,2,1295.361,2 4,South,2,0,5
0,3,7,2,1295.937,3 4,South,2,0,5
0,3,7,3,1296.678,3 4,West,2,0,5
0,3,7,1,1297.33,3 4,South,2,0,5
0,3,7,2,1297.877,4 4,South,2,0,5
0,3,7,3,1298.712,4 4,West,2,0,5
0,3,7,2,1299.4,4 3,West,2,0,5
0,3,7,3,1300.213,4 3,North,2,0,5
0,3,7,1,1300.809,4 3,West,2,0,5
0,3,7,2,1301.522,4 2,West,2,0,5
0,3,7,3,1302.869,4 2,North,2,0,5
0,3,7,2,1303.699,3 2,North,2,0,5
0,3,7,1,1310.946,3 2,West,2,0,5
0,3,7,2,1312.135,3 1,West,2,0,5
0,3,7,3,1312.769,3 1,North,2,0,5
0,3,7,2,1313.544,2 1,North,2,0,5
0,3,7,2,1314.408,1 1,North,2,0,5
0,3,7,6,1314.78,1 1,North,2,1,5
0,3,7,1,1318.792,1 1,West,2,1,5
0,3,7,3,1320.954,1 1,North,2,1,5
0,3,7,3,1321.783,1 1,East,2,1,5
0,3,7,3,1322.705,1 1,South,2,1,5
0,3,7,3,1326.964,1 1,West,2,1,5
0,3,7,3,1327.623,1 1,North,2,1,5
0,3,7,1,1328.162,1 1,West,2,1,5
0,3,7,2,1328.966,1 0,West,2,1,5
0,3,7,1,1329.616,1 0,South,2,1,5
0,3,7,2,1330.697,2 0,South,2,1,5
0,3,7,2,1331.879,3 0,South,2,1,5
0,3,7,2,1332.689,4 0,South,2,1,5
0,3,7,1,1333.335,4 0,East,2,1,5
0,3,7,3,1335.349,4 0,South,2,1,5
0,3,7,3,1336.086,4 0,West,2,1,5
0,3,7,3,1337.032,4 0,North,2,1,5
0,3,7,2,1337.685,3 0,North,2,1,5
0,3,7,2,1338.659,2 0,North,2,1,5
0,3,7,2,1339.386,1 0,North,2,1,5
0,3,7,3,1339.895,1 0,East,2,1,5
0,3,7,2,1340.674,1 1,East,2,1,5
0,3,7,3,1341.237,1 1,South,2,1,5
0,3,7,2,1342.097,2 1,South,2,1,5
0,3,7,1,1342.854,2 1,East,2,1,5
0,3,7,2,1343.684,2 1,East,2,1,5
0,3,7,3,1344.357,2 1,South,2,1,5
0,3,7,2,1345.045,3 1,South,2,1,5
