PhaseView,Run,Trial,Key,Time,Location,Direction,MazeType,Diamonds,WallBumped
1,3,7,1,1024.989,4 3,North,2,0,4
1,3,7,1,1025.903,4 2,North,2,0,4
1,3,7,2,1028.302,3 2,North,2,0,4
1,3,7,1,1028.936,3 1,North,2,0,4
1,3,7,2,1029.552,2 1,North,2,0,4
1,3,7,2,1030.48,1 1,North,2,0,4
1,3,7,1,1031.081,1 0,North,2,0,4
1,3,7,4,1031.854,2 0,North,2,0,4
1,3,7,4,1032.81,3 0,North,2,0,4
1,3,7,4,1033.661,4 0,North,2,0,4
1,3,7,3,1034.313,4 1,North,2,0,4
1,3,7,6,1034.72,4 1,North,2,1,4
1,3,7,1,1035.036,4 0,North,2,1,4
1,3,7,2,1035.818,3 0,North,2,1,4
1,3,7,2,1036.831,2 0,North,2,1,4
1,3,7,2,1037.582,1 0,North,2,1,4
1,3,7,3,1038.285,1 1,North,2,1,4
1,3,7,4,1038.971,2 1,North,2,1,4
1,3,7,4,1039.946,3 1,North,2,1,4
1,3,7,6,1040.3,3 1,North,2,2,4
1,3,7,4,1040.528,3 1,North,2,2,4
1,3,7,3,1040.922,3 2,North,2,2,4
1,3,7,4,1041.52,4 2,North,2,2,4
1,3,7,3,1042.238,4 3,North,2,2,4
1,3,7,3,1043.193,4 4,North,2,2,4
1,3,7,3,1044.063,4 4,North,2,2,4
1,3,7,2,1044.363,3 4,North,2,2,4
1,3,7,2,1045.344,2 4,North,2,2,4
1,3,7,2,1046.14,1 4,North,2,2,4
1,3,7,1,1046.813,1 3,North,2,2,4
1,3,7,6,1047.22,1 3,North,2,3,4
1,3,7,3,1047.627,1 4,North,2,3,4
1,3,7,4,1048.46,2 4,North,2,3,4
1,3,7,4,1049.385,3 4,North,2,3,4
1,3,7,4,1049.901,4 4,North,2,3,4
1,3,7,1,1050.585,4 3,North,2,3,4
1,3,7,1,1051.131,4 2,North,2,3,4
1,3,7,6,1051.54,4 2,North,2,4,4
1,3,7,3,1051.918,4 3,North,2,4,4
1,3,7,3,1052.632,4 4,North,2,4,4
1,3,7,3,1053.152,4 4,North,2,4,4
1,3,7,2,1053.498,3 4,North,2,4,4
1,3,7,6,1053.88,3 4,North,2,5,4
1,3,7,4,1054.766,4 4,North,2,5,4
1,3,7,4,1055.28,4 4,North,2,5,4
1,3,7,1,1055.562,4 3,North,2,5,4
1,3,7,1,1056.092,4 2,North,2,5,4
1,3,7,2,1056.765,3 2,North,2,5,4
1,3,7,1,1057.293,3 1,North,2,5,4
1,3,7,2,1058.05,2 1,North,2,5,4
