PhaseView,Run,Trial,Key,Time,Location,Direction,MazeType,Diamonds,WallBumped
1,1,1,2,13.84278,3 4,North,1,0,0
1,1,1,2,14.84879,2 4,North,1,0,0
1,1,1,1,15.72788,2 3,North,1,0,0
1,1,1,1,16.44989,2 2,North,1,0,0
1,1,1,1,17.10528,2 1,North,1,0,0
1,1,1,2,17.79077,1 1,North,1,0,0
1,1,1,3,18.54649,1 2,North,1,0,0
1,1,1,6,18.94,1 2,North,1,1,0
1,1,1,1,19.69192,1 1,North,1,1,0
1,1,1,4,20.3387,2 1,North,1,1,0
1,1,1,3,20.92955,2 2,North,1,1,0
1,1,1,3,21.52297,2 3,North,1,1,0
1,1,1,6,21.92,2 3,North,1,2,0
1,1,1,3,22.52373,2 4,North,1,2,0
1,1,1,2,23.18752,1 4,North,1,2,0
1,1,1,2,23.75836,0 4,North,1,2,0
1,1,1,6,24.14,0 4,North,1,3,0
1,1,1,4,24.49983,1 4,North,1,3,0
1,1,1,4,25.09169,2 4,North,1,3,0
1,1,1,1,25.68198,2 3,North,1,3,0
1,1,1,1,26.2271,2 2,North,1,3,0
1,1,1,6,26.64,2 2,North,1,4,0
1,1,1,1,27.05293,2 1,North,1,4,0
1,1,1,2,27.70865,1 1,North,1,4,0
1,1,1,1,28.25271,1 0,North,1,4,0
1,1,1,6,28.66,1 0,North,1,5,0
1,1,1,3,29.02273,1 1,North,1,5,0
1,1,1,4,29.60368,2 1,North,1,5,0
1,1,1,3,30.18775,2 2,North,1,5,0
1,1,1,4,30.79858,3 2,North,1,5,0
1,1,1,4,31.32497,4 2,North,1,5,0
1,1,1,3,31.93403,4 3,North,1,5,0
1,1,1,6,32.34,4 3,North,1,6,0
1,1,1,2,32.75441,3 3,North,1,6,0
1,1,1,2,33.39031,2 3,North,1,6,0
1,1,1,1,33.93689,2 2,North,1,6,0
1,1,1,1,34.56477,2 1,North,1,6,0
1,1,1,2,35.18376,1 1,North,1,6,0
1,1,1,6,35.56,1 1,North,1,7,0
1,1,1,4,35.97075,2 1,North,1,7,0
1,1,1,3,36.52397,2 2,North,1,7,0
1,1,1,3,37.13442,2 3,North,1,7,0
1,1,1,2,37.92043,1 3,North,1,7,0
1,1,1,6,38.3,1 3,North,1,8,0
2,1,1,2,47.75713,3 4,North,1,0,0
2,1,1,2,49.98697,2 4,North,1,0,0
2,1,1,1,50.91439,2 4,West,1,0,0
2,1,1,3,51.72416,2 4,North,1,0,0
2,1,1,2,52.75514,1 4,North,1,0,0
2,1,1,2,53.48954,0 4,North,1,0,0
2,1,1,6,53.88,0 4,North,1,1,0
2,1,1,1,54.76716,0 4,West,1,1,0
2,1,1,1,56.06267,0 4,South,1,1,0
2,1,1,2,57.39269,1 4,South,1,1,0
2,1,1,2,58.11257,2 4,South,1,1,0
2,1,1,3,58.94669,2 4,West,1,1,0
2,1,1,2,59.89035,2 3,West,1,1,0
2,1,1,2,60.6395,2 2,West,1,1,0
2,1,1,2,62.50029,2 1,West,1,1,0
2,1,1,3,63.21953,2 1,North,1,1,0
2,1,1,2,64.01714,1 1,North,1,1,0
2,1,1,1,64.71735,1 1,West,1,1,0
2,1,1,2,65.59802,1 0,West,1,1,0
2,1,1,6,66,1 0,West,1,2,0
2,1,1,1,66.55743,1 0,South,1,2,0
2,1,1,1,67.21889,1 0,East,1,2,0
2,1,1,2,68.06241,1 1,East,1,2,0
2,1,1,3,69.49117,1 1,South,1,2,0
2,1,1,2,70.12894,2 1,South,1,2,0
2,1,1,1,70.89854,2 1,East,1,2,0
2,1,1,2,71.60227,2 2,East,1,2,0
2,1,1,2,72.3073,2 3,East,1,2,0
2,1,1,6,72.72,2 3,East,1,3,0
2,1,1,1,73.28174,2 3,North,1,3,0
2,1,1,1,74.23645,2 3,West,1,3,0
2,1,1,2,75.15128,2 2,West,1,3,0
2,1,1,2,75.77719,2 1,West,1,3,0
2,1,1,3,76.32076,2 1,North,1,3,0
2,1,1,2,76.96261,1 1,North,1,3,0
2,1,1,6,77.34,1 1,North,1,4,0
2,1,1,1,77.81133,1 1,West,1,4,0
2,1,1,1,78.34831,1 1,South,1,4,0
2,1,1,1,78.92425,1 1,East,1,4,0
2,1,1,3,79.47497,1 1,South,1,4,0
2,1,1,2,80.09354,2 1,South,1,4,0
2,1,1,1,80.6046,2 1,East,1,4,0
2,1,1,2,81.21729,2 2,East,1,4,0
2,1,1,6,81.64,2 2,East,1,5,0
2,1,1,1,82.02132,2 2,North,1,5,0
2,1,1,1,82.94288,2 2,West,1,5,0
2,1,1,2,87.34263,2 1,West,1,5,0
2,1,1,3,88.2398,2 1,North,1,5,0
2,1,1,2,88.83311,1 1,North,1,5,0
2,1,1,1,89.34852,1 1,West,1,5,0
2,1,1,2,89.9056,1 0,West,1,5,0
2,1,1,3,90.44738,1 0,North,1,5,0
2,1,1,2,90.97569,1 0,North,1,5,1
2,1,1,3,91.94043,1 0,East,1,5,1
2,1,1,2,92.51533,1 1,East,1,5,1
2,1,1,1,93.12196,1 1,North,1,5,1
2,1,1,2,93.875,0 1,North,1,5,1
2,1,1,1,94.572,0 1,West,1,5,1
2,1,1,2,95.22874,0 0,West,1,5,1
2,1,1,6,95.64,0 0,West,1,6,1
2,1,1,1,96.12604,0 0,South,1,6,1
2,1,1,1,97.04367,0 0,East,1,6,1
2,1,1,2,97.56763,0 1,East,1,6,1
2,1,1,3,98.15979,0 1,South,1,6,1
2,1,1,2,98.73205,1 1,South,1,6,1
2,1,1,3,99.50679,1 1,West,1,6,1
2,1,1,2,100.1107,1 0,West,1,6,1
2,1,1,1,100.6907,1 0,South,1,6,1
2,1,1,2,101.3944,2 0,South,1,6,1
2,1,1,1,102.0282,2 0,East,1,6,1
2,1,1,2,102.6077,2 0,East,1,6,2
2,1,1,1,103.3413,2 0,North,1,6,2
2,1,1,2,103.9411,1 0,North,1,6,2
2,1,1,3,104.4523,1 0,East,1,6,2
2,1,1,2,105.0247,1 1,East,1,6,2
2,1,1,3,105.6326,1 1,South,1,6,2
2,1,1,2,106.2582,2 1,South,1,6,2
2,1,1,1,106.8281,2 1,East,1,6,2
2,1,1,2,107.3786,2 2,East,1,6,2
2,1,1,2,108.1882,2 3,East,1,6,2
2,1,1,2,109.0046,2 4,East,1,6,2
2,1,1,6,109.42,2 4,East,1,7,2
2,1,1,1,109.7813,2 4,North,1,7,2
2,1,1,1,110.7013,2 4,West,1,7,2
2,1,1,2,111.3586,2 3,West,1,7,2
2,1,1,2,111.9362,2 2,West,1,7,2
2,1,1,3,112.4484,2 2,North,1,7,2
2,1,1,2,112.9895,2 2,North,1,7,3
2,1,1,2,113.3306,2 2,North,1,7,4
2,1,1,3,114.0211,2 2,East,1,7,4
2,1,1,2,114.7379,2 3,East,1,7,4
2,1,1,1,115.3612,2 3,North,1,7,4
2,1,1,1,117.4527,2 3,West,1,7,4
2,1,1,2,118.0303,2 2,West,1,7,4
2,1,1,2,118.8348,2 1,West,1,7,4
2,1,1,3,119.4387,2 1,North,1,7,4
2,1,1,2,119.9994,1 1,North,1,7,4
2,1,1,3,120.6734,1 1,East,1,7,4
2,1,1,2,121.3315,1 2,East,1,7,4
2,1,1,6,121.74,1 2,East,1,8,4
1,1,2,1,129.1972,4 3,North,1,0,4
1,1,2,1,130.3507,4 2,North,1,0,4
1,1,2,6,130.74,4 2,North,1,1,4
1,1,2,2,131.8117,3 2,North,1,1,4
1,1,2,2,135.4087,2 2,North,1,1,4
1,1,2,1,136.0278,2 1,North,1,1,4
1,1,2,2,136.6379,1 1,North,1,1,4
1,1,2,2,137.2183,0 1,North,1,1,4
1,1,2,6,137.6,0 1,North,1,2,4
1,1,2,4,137.9495,1 1,North,1,2,4
1,1,2,4,138.4831,2 1,North,1,2,4
1,1,2,3,139.1381,2 2,North,1,2,4
1,1,2,4,140.8488,3 2,North,1,2,4
1,1,2,6,141.22,3 2,North,1,3,4
1,1,2,2,141.9055,2 2,North,1,3,4
1,1,2,1,142.5611,2 1,North,1,3,4
1,1,2,2,143.548,1 1,North,1,3,4
1,1,2,2,145.1481,0 1,North,1,3,4
1,1,2,1,149.7433,0 0,North,1,3,4
1,1,2,6,150.14,0 0,North,1,4,4
1,1,2,3,150.4291,0 1,North,1,4,4
1,1,2,4,150.9628,1 1,North,1,4,4
1,1,2,4,151.5074,2 1,North,1,4,4
1,1,2,3,154.9761,2 2,North,1,4,4
1,1,2,3,155.9827,2 3,North,1,4,4
1,1,2,3,156.517,2 4,North,1,4,4
1,1,2,6,156.92,2 4,North,1,5,4
1,1,2,2,157.4846,1 4,North,1,5,4
1,1,2,2,158.1884,0 4,North,1,5,4
1,1,2,1,158.9111,0 3,North,1,5,4
