PhaseView,Run,Trial,Key,Time,Location,Direction,MazeType,Diamonds,WallBumped
1,1,1,2,39.30246,3 4,North,1,0,0
1,1,1,2,40.92403,2 4,North,1,0,0
1,1,1,2,41.56003,1 4,North,1,0,0
1,1,1,2,42.21854,0 4,North,1,0,0
1,1,1,6,42.6,0 4,North,1,1,0
1,1,1,4,43.09444,1 4,North,1,1,0
1,1,1,4,43.72242,2 4,North,1,1,0
1,1,1,4,44.24574,3 4,North,1,1,0
1,1,1,2,45.10735,2 4,North,1,1,0
1,1,1,1,45.76768,2 3,North,1,1,0
1,1,1,4,46.53242,3 3,North,1,1,0
1,1,1,6,46.9,3 3,North,1,2,0
1,1,1,4,47.52805,4 3,North,1,2,0
1,1,1,1,48.2993,4 2,North,1,2,0
1,1,1,1,48.87588,4 1,North,1,2,0
1,1,1,6,49.28,4 1,North,1,3,0
1,1,1,3,49.6516,4 2,North,1,3,0
1,1,1,2,50.33059,3 2,North,1,3,0
1,1,1,6,50.72,3 2,North,1,4,0
1,1,1,2,51.23688,2 2,North,1,4,0
1,1,1,1,51.98032,2 1,North,1,4,0
1,1,1,2,52.66692,1 1,North,1,4,0
1,1,1,1,53.28774,1 0,North,1,4,0
1,1,1,6,53.7,1 0,North,1,5,0
1,1,1,3,54.1015,1 1,North,1,5,0
1,1,1,2,54.73046,0 1,North,1,5,0
1,1,1,6,55.12,0 1,North,1,6,0
1,1,1,4,55.52415,1 1,North,1,6,0
1,1,1,6,55.88,1 1,North,1,7,0
1,1,1,4,56.60216,2 1,North,1,7,0
1,1,1,3,57.20613,2 2,North,1,7,0
1,1,1,3,57.76397,2 3,North,1,7,0
1,1,1,3,58.31158,2 4,North,1,7,0
1,1,1,3,58.83567,2 4,North,1,7,0
1,1,1,2,59.1775,1 4,North,1,7,0
1,1,1,2,59.7378,0 4,North,1,7,0
1,1,1,1,60.32573,0 3,North,1,7,0
1,1,1,1,60.85558,0 2,North,1,7,0
1,1,1,6,61.26,0 2,North,1,8,0
3,1,1,2,65.16029,3 4,North,1,0,0
3,1,1,2,65.7679,2 4,North,1,0,0
3,1,1,2,66.31481,1 4,North,1,0,0
3,1,1,2,66.83486,0 4,North,1,0,0
3,1,1,6,67.22,0 4,North,1,1,0
3,1,1,4,67.53098,1 4,North,1,1,0
3,1,1,4,68.15165,2 4,North,1,1,0
3,1,1,1,69.03395,2 3,North,1,1,0
3,1,1,1,69.57909,2 2,North,1,1,0
3,1,1,1,70.16283,2 1,North,1,1,0
3,1,1,1,70.84206,2 1,North,1,1,1
3,1,1,2,71.09589,1 1,North,1,1,1
3,1,1,1,71.91058,1 0,North,1,1,1
3,1,1,6,72.32,1 0,North,1,2,1
3,1,1,3,72.63089,1 1,North,1,2,1
3,1,1,4,73.43581,2 1,North,1,2,1
3,1,1,4,74.347,3 1,North,1,2,1
3,1,1,4,74.86961,3 1,North,1,2,2
3,1,1,3,75.50748,3 1,North,1,2,3
3,1,1,3,75.71915,3 1,North,1,2,4
3,1,1,3,75.92558,3 1,North,1,2,5
3,1,1,3,76.43636,3 1,North,1,2,6
3,1,1,3,76.61349,3 1,North,1,2,7
3,1,1,3,76.77696,3 1,North,1,2,8
3,1,1,1,77.30232,3 0,North,1,2,8
3,1,1,4,78.00364,4 0,North,1,2,8
3,1,1,3,78.64486,4 0,North,1,2,9
3,1,1,3,78.82433,4 0,North,1,2,10
3,1,1,3,79.02125,4 0,North,1,2,11
3,1,1,2,79.57355,3 0,North,1,2,11
3,1,1,3,80.26655,3 1,North,1,2,11
3,1,1,4,80.84064,3 1,North,1,2,12
3,1,1,4,81.0594,3 1,North,1,2,13
3,1,1,3,81.65656,3 1,North,1,2,14
3,1,1,3,81.84591,3 1,North,1,2,15
3,1,1,3,82.05133,3 1,North,1,2,16
3,1,1,2,82.52483,2 1,North,1,2,16
3,1,1,3,83.3569,2 2,North,1,2,16
3,1,1,4,83.96142,3 2,North,1,2,16
3,1,1,3,84.53669,3 3,North,1,2,16
3,1,1,4,85.07877,4 3,North,1,2,16
3,1,1,1,85.62111,4 2,North,1,2,16
3,1,1,1,86.15525,4 1,North,1,2,16
3,1,1,6,86.56,4 1,North,1,3,16
3,1,1,3,86.72967,4 2,North,1,3,16
3,1,1,3,87.33228,4 3,North,1,3,16
3,1,1,2,87.95694,3 3,North,1,3,16
3,1,1,1,88.56287,3 2,North,1,3,16
3,1,1,1,89.18029,3 2,North,1,3,17
3,1,1,1,89.37881,3 2,North,1,3,18
3,1,1,3,90.27802,3 3,North,1,3,18
3,1,1,2,90.88791,2 3,North,1,3,18
3,1,1,1,91.54625,2 2,North,1,3,18
3,1,1,1,92.20315,2 1,North,1,3,18
3,1,1,1,92.93329,2 1,North,1,3,19
3,1,1,3,93.79823,2 2,North,1,3,19
3,1,1,1,94.87457,2 1,North,1,3,19
3,1,1,2,95.43592,1 1,North,1,3,19
3,1,1,2,96.3168,0 1,North,1,3,19
3,1,1,1,97.06031,0 0,North,1,3,19
3,1,1,6,97.48,0 0,North,1,4,19
3,1,1,3,97.83465,0 1,North,1,4,19
3,1,1,4,98.5,1 1,North,1,4,19
3,1,1,4,99.18924,2 1,North,1,4,19
3,1,1,4,99.77911,3 1,North,1,4,19
3,1,1,6,100.14,3 1,North,1,5,19
3,1,1,3,100.8366,3 1,North,1,5,20
3,1,1,3,101.036,3 1,North,1,5,21
3,1,1,2,101.3711,2 1,North,1,5,21
3,1,1,3,101.8948,2 2,North,1,5,21
3,1,1,3,102.604,2 3,North,1,5,21
3,1,1,4,103.3856,3 3,North,1,5,21
3,1,1,4,103.9591,4 3,North,1,5,21
3,1,1,6,104.32,4 3,North,1,6,21
3,1,1,2,104.8216,3 3,North,1,6,21
3,1,1,2,105.6388,2 3,North,1,6,21
3,1,1,1,106.2008,2 2,North,1,6,21
3,1,1,1,106.8042,2 1,North,1,6,21
3,1,1,2,107.7028,1 1,North,1,6,21
3,1,1,2,108.2446,0 1,North,1,6,21
3,1,1,6,108.62,0 1,North,1,7,21
3,1,1,4,109.1101,1 1,North,1,7,21
3,1,1,4,109.7096,2 1,North,1,7,21
3,1,1,4,110.3106,3 1,North,1,7,21
3,1,1,4,111.1589,3 1,North,1,7,22
3,1,1,4,111.3651,3 1,North,1,7,23
3,1,1,1,111.7335,3 0,North,1,7,23
3,1,1,4,112.4605,4 0,North,1,7,23
3,1,1,6,112.82,4 0,North,1,8,23
1,1,2,2,137.2407,3 4,North,1,0,23
1,1,2,2,137.7851,2 4,North,1,0,23
1,1,2,2,138.3303,1 4,North,1,0,23
1,1,2,2,138.8727,0 4,North,1,0,23
1,1,2,1,139.6398,0 3,North,1,0,23
1,1,2,6,140.04,0 3,North,1,1,23
1,1,2,3,140.4516,0 4,North,1,1,23
1,1,2,4,141.2046,1 4,North,1,1,23
1,1,2,4,141.957,2 4,North,1,1,23
1,1,2,1,142.6279,2 3,North,1,1,23
1,1,2,1,143.1919,2 2,North,1,1,23
1,1,2,1,143.764,2 1,North,1,1,23
1,1,2,2,144.5359,1 1,North,1,1,23
1,1,2,3,145.1611,1 2,North,1,1,23
1,1,2,6,145.56,1 2,North,1,2,23
1,1,2,1,145.9568,1 1,North,1,2,23
1,1,2,4,146.6506,2 1,North,1,2,23
1,1,2,3,147.26,2 2,North,1,2,23
1,1,2,3,147.8315,2 3,North,1,2,23
1,1,2,6,148.24,2 3,North,1,3,23
1,1,2,3,148.7784,2 4,North,1,3,23
1,1,2,4,149.4435,3 4,North,1,3,23
1,1,2,6,149.8,3 4,North,1,4,23
1,1,2,2,150.1636,2 4,North,1,4,23
1,1,2,1,150.7899,2 3,North,1,4,23
1,1,2,1,151.3332,2 2,North,1,4,23
1,1,2,1,151.9084,2 1,North,1,4,23
1,1,2,2,152.5961,1 1,North,1,4,23
1,1,2,1,153.2032,1 0,North,1,4,23
1,1,2,4,153.8488,2 0,North,1,4,23
1,1,2,6,154.22,2 0,North,1,5,23
1,1,2,2,154.4399,1 0,North,1,5,23
1,1,2,3,155.0332,1 1,North,1,5,23
1,1,2,4,155.7354,2 1,North,1,5,23
1,1,2,3,156.3783,2 2,North,1,5,23
1,1,2,3,157.303,2 3,North,1,5,23
1,1,2,3,157.9598,2 4,North,1,5,23
1,1,2,2,158.6322,1 4,North,1,5,23
1,1,2,6,159.02,1 4,North,1,6,23
1,1,2,4,159.4491,2 4,North,1,6,23
1,1,2,1,160.0672,2 3,North,1,6,23
1,1,2,4,160.6005,3 3,North,1,6,23
1,1,2,4,161.1599,4 3,North,1,6,23
1,1,2,6,161.52,4 3,North,1,7,23
1,1,2,2,161.879,3 3,North,1,7,23
1,1,2,2,162.4517,2 3,North,1,7,23
1,1,2,3,163.1138,2 4,North,1,7,23
1,1,2,6,163.52,2 4,North,1,8,23
3,1,2,2,167.0939,3 4,North,1,0,0
3,1,2,2,167.8298,2 4,North,1,0,0
3,1,2,1,168.7239,2 3,North,1,0,0
3,1,2,1,169.3172,2 2,North,1,0,0
3,1,2,1,169.9153,2 1,North,1,0,0
3,1,2,2,170.6171,1 1,North,1,0,0
3,1,2,1,171.3495,1 0,North,1,0,0
3,1,2,4,172.1652,2 0,North,1,0,0
3,1,2,6,172.52,2 0,North,1,1,0
3,1,2,2,172.7426,1 0,North,1,1,0
3,1,2,3,173.3811,1 1,North,1,1,0
3,1,2,4,174.1216,2 1,North,1,1,0
3,1,2,3,174.824,2 2,North,1,1,0
3,1,2,3,175.3527,2 3,North,1,1,0
3,1,2,3,176.0355,2 4,North,1,1,0
3,1,2,4,176.6824,3 4,North,1,1,0
3,1,2,6,177.04,3 4,North,1,2,0
3,1,2,2,177.6992,2 4,North,1,2,0
3,1,2,1,178.3879,2 3,North,1,2,0
3,1,2,4,179.1445,3 3,North,1,2,0
3,1,2,4,179.7325,4 3,North,1,2,0
3,1,2,6,180.1,4 3,North,1,3,0
3,1,2,2,180.739,3 3,North,1,3,0
3,1,2,1,181.404,3 2,North,1,3,0
3,1,2,6,181.8,3 2,North,1,4,0
3,1,2,3,182.3617,3 3,North,1,4,0
3,1,2,2,183.0806,2 3,North,1,4,0
3,1,2,3,183.7383,2 4,North,1,4,0
3,1,2,2,184.5231,1 4,North,1,4,0
3,1,2,2,185.3194,0 4,North,1,4,0
3,1,2,1,186.1838,0 3,North,1,4,0
3,1,2,6,186.6,0 3,North,1,5,0
3,1,2,3,186.921,0 4,North,1,5,0
3,1,2,4,187.6395,1 4,North,1,5,0
3,1,2,6,188,1 4,North,1,6,0
3,1,2,4,188.3477,2 4,North,1,6,0
3,1,2,4,189.3697,3 4,North,1,6,0
3,1,2,1,190.0032,3 4,North,1,6,1
3,1,2,2,190.5243,2 4,North,1,6,1
3,1,2,1,191.1487,2 3,North,1,6,1
3,1,2,1,192.3336,2 2,North,1,6,1
3,1,2,4,193.1877,3 2,North,1,6,1
3,1,2,4,193.7643,4 2,North,1,6,1
3,1,2,6,194.12,4 2,North,1,7,1
3,1,2,2,194.5355,3 2,North,1,7,1
3,1,2,2,195.0801,2 2,North,1,7,1
3,1,2,2,195.6548,2 2,North,1,7,2
3,1,2,2,195.8451,2 2,North,1,7,3
3,1,2,1,196.2754,2 1,North,1,7,3
3,1,2,2,196.9636,1 1,North,1,7,3
3,1,2,3,197.546,1 2,North,1,7,3
3,1,2,6,197.96,1 2,North,1,8,3
1,1,3,2,202.6773,3 4,North,1,0,3
1,1,3,2,203.6234,2 4,North,1,0,3
1,1,3,1,204.3919,2 3,North,1,0,3
1,1,3,2,205.0154,1 3,North,1,0,3
1,1,3,6,205.4,1 3,North,1,1,3
1,1,3,4,205.6992,2 3,North,1,1,3
1,1,3,1,206.3292,2 2,North,1,1,3
1,1,3,1,206.8904,2 1,North,1,1,3
1,1,3,2,207.4768,1 1,North,1,1,3
1,1,3,2,208.0557,0 1,North,1,1,3
1,1,3,1,208.6509,0 0,North,1,1,3
1,1,3,6,209.06,0 0,North,1,2,3
1,1,3,3,209.253,0 1,North,1,2,3
1,1,3,4,209.7862,1 1,North,1,2,3
1,1,3,4,210.3299,2 1,North,1,2,3
1,1,3,3,211.0474,2 2,North,1,2,3
1,1,3,6,211.46,2 2,North,1,3,3
1,1,3,3,211.5965,2 3,North,1,3,3
1,1,3,1,212.4193,2 2,North,1,3,3
1,1,3,1,212.9694,2 1,North,1,3,3
1,1,3,4,213.6349,3 1,North,1,3,3
1,1,3,6,214,3 1,North,1,4,3
1,1,3,2,214.4904,2 1,North,1,4,3
1,1,3,4,215.5877,3 1,North,1,4,3
1,1,3,1,216.4115,3 0,North,1,4,3
1,1,3,4,217.1126,4 0,North,1,4,3
1,1,3,6,217.48,4 0,North,1,5,3
1,1,3,2,217.7816,3 0,North,1,5,3
1,1,3,3,218.3586,3 1,North,1,5,3
1,1,3,2,218.9037,2 1,North,1,5,3
1,1,3,6,219.28,2 1,North,1,6,3
1,1,3,4,219.8474,3 1,North,1,6,3
1,1,3,1,220.4836,3 0,North,1,6,3
1,1,3,6,220.88,3 0,North,1,7,3
1,1,3,3,221.0941,3 1,North,1,7,3
1,1,3,2,221.656,2 1,North,1,7,3
1,1,3,3,222.2175,2 2,North,1,7,3
1,1,3,4,222.8516,3 2,North,1,7,3
1,1,3,4,223.428,4 2,North,1,7,3
1,1,3,6,223.8,4 2,North,1,8,3
3,1,3,1,227.4987,4 3,North,1,0,0
3,1,3,1,228.0355,4 2,North,1,0,0
3,1,3,2,228.7442,3 2,North,1,0,0
3,1,3,2,229.3352,2 2,North,1,0,0
3,1,3,1,230.0744,2 1,North,1,0,0
3,1,3,4,230.8536,3 1,North,1,0,0
3,1,3,1,231.6988,3 0,North,1,0,0
3,1,3,4,232.5051,4 0,North,1,0,0
3,1,3,6,232.86,4 0,North,1,1,0
3,1,3,2,233.2127,3 0,North,1,1,0
3,1,3,3,233.8849,3 1,North,1,1,0
3,1,3,2,234.4111,2 1,North,1,1,0
3,1,3,3,235.0609,2 2,North,1,1,0
3,1,3,4,235.5729,3 2,North,1,1,0
3,1,3,3,236.2513,3 3,North,1,1,0
3,1,3,3,236.8571,3 3,North,1,1,1
3,1,3,3,237.0459,3 3,North,1,1,2
3,1,3,2,237.5418,2 3,North,1,1,2
3,1,3,1,238.377,2 2,North,1,1,2
3,1,3,3,239.1005,2 3,North,1,1,2
3,1,3,2,239.6744,1 3,North,1,1,2
3,1,3,6,240.06,1 3,North,1,2,2
3,1,3,4,241.3346,2 3,North,1,2,2
3,1,3,1,242.0507,2 2,North,1,2,2
3,1,3,1,242.9541,2 1,North,1,2,2
3,1,3,2,243.7556,1 1,North,1,2,2
3,1,3,2,244.4095,0 1,North,1,2,2
3,1,3,1,245.2422,0 0,North,1,2,2
3,1,3,6,245.66,0 0,North,1,3,2
3,1,3,3,245.9099,0 1,North,1,3,2
3,1,3,4,246.5892,1 1,North,1,3,2
3,1,3,4,247.2115,2 1,North,1,3,2
3,1,3,3,247.8616,2 2,North,1,3,2
3,1,3,6,248.26,2 2,North,1,4,2
3,1,3,1,248.759,2 1,North,1,4,2
3,1,3,2,249.5126,1 1,North,1,4,2
3,1,3,6,249.9,1 1,North,1,5,2
3,1,3,2,252.067,0 1,North,1,5,2
3,1,3,3,252.6468,0 1,North,1,5,3
3,1,3,3,252.8191,0 1,North,1,5,4
3,1,3,4,253.2113,1 1,North,1,5,4
3,1,3,4,254.0137,2 1,North,1,5,4
3,1,3,3,254.7108,2 2,North,1,5,4
3,1,3,3,255.3067,2 3,North,1,5,4
3,1,3,3,255.9234,2 4,North,1,5,4
3,1,3,2,256.6294,1 4,North,1,5,4
3,1,3,2,257.2071,0 4,North,1,5,4
3,1,3,1,257.7975,0 3,North,1,5,4
3,1,3,1,258.3485,0 2,North,1,5,4
3,1,3,6,258.76,0 2,North,1,6,4
3,1,3,3,258.9537,0 3,North,1,6,4
3,1,3,3,259.5166,0 4,North,1,6,4
3,1,3,4,260.0898,1 4,North,1,6,4
3,1,3,4,260.6281,2 4,North,1,6,4
3,1,3,1,261.1947,2 3,North,1,6,4
3,1,3,6,261.6,2 3,North,1,7,4
3,1,3,1,261.9573,2 2,North,1,7,4
3,1,3,1,262.5053,2 1,North,1,7,4
3,1,3,1,263.085,2 1,North,1,7,5
3,1,3,4,263.5287,3 1,North,1,7,5
3,1,3,1,264.2612,3 0,North,1,7,5
3,1,3,6,264.66,3 0,North,1,8,5
1,2,4,1,267.9882,4 3,North,1,0,5
1,2,4,2,268.7922,3 3,North,1,0,5
1,2,4,6,269.18,3 3,North,1,1,5
1,2,4,4,269.7857,4 3,North,1,1,5
1,2,4,1,270.4055,4 2,North,1,1,5
1,2,4,6,270.82,4 2,North,1,2,5
1,2,4,3,271.237,4 3,North,1,2,5
1,2,4,3,271.8471,4 4,North,1,2,5
1,2,4,1,272.7472,4 3,North,1,2,5
1,2,4,2,273.3007,3 3,North,1,2,5
1,2,4,2,273.8611,2 3,North,1,2,5
1,2,4,2,274.4119,1 3,North,1,2,5
1,2,4,6,274.8,1 3,North,1,3,5
1,2,4,4,275.0323,2 3,North,1,3,5
1,2,4,1,275.733,2 2,North,1,3,5
1,2,4,1,276.3305,2 1,North,1,3,5
1,2,4,4,276.9476,3 1,North,1,3,5
1,2,4,1,277.5312,3 0,North,1,3,5
1,2,4,6,277.94,3 0,North,1,4,5
1,2,4,3,278.1358,3 1,North,1,4,5
1,2,4,2,278.6811,2 1,North,1,4,5
1,2,4,2,279.2057,1 1,North,1,4,5
1,2,4,2,279.7858,0 1,North,1,4,5
1,2,4,6,280.16,0 1,North,1,5,5
1,2,4,4,280.4907,1 1,North,1,5,5
1,2,4,1,281.1613,1 0,North,1,5,5
