PhaseView,Run,Trial,Key,Time,Location,Direction,MazeType,Diamonds,WallBumped
0,3,7,2,630.0943,3 4,North,2,0,3
0,3,7,2,630.7811,2 4,North,2,0,3
0,3,7,2,632.2234,1 4,North,2,0,3
0,3,7,1,633.4828,1 4,West,2,0,3
0,3,7,2,634.2341,1 3,West,2,0,3
0,3,7,1,634.7939,1 3,South,2,0,3
0,3,7,2,635.4023,2 3,South,2,0,3
0,3,7,3,636.4658,2 3,West,2,0,3
0,3,7,2,637.2166,2 2,West,2,0,3
0,3,7,3,638.0973,2 2,North,2,0,3
0,3,7,2,638.7479,1 2,North,2,0,3
0,3,7,2,639.5872,0 2,North,2,0,3
0,3,7,1,640.5704,0 2,West,2,0,3
0,3,7,2,641.3149,0 1,West,2,0,3
0,3,7,2,642.1436,0 0,West,2,0,3
0,3,7,2,643.0991,0 0,West,2,0,3
0,3,7,2,643.7554,0 0,West,2,0,3
0,3,7,2,644.6669,0 0,West,2,0,3
0,3,7,2,645.124,0 0,West,2,0,3
0,3,7,2,646.8307,0 0,West,2,0,3
0,3,7,1,650.1213,0 0,South,2,0,3
0,3,7,1,650.6343,0 0,East,2,0,3
0,3,7,2,651.1975,0 1,East,2,0,3
0,3,7,2,652.1062,0 2,East,2,0,3
0,3,7,3,652.6918,0 2,South,2,0,3
0,3,7,2,653.6279,1 2,South,2,0,3
0,3,7,2,654.4424,2 2,South,2,0,3
0,3,7,1,655.3151,2 2,East,2,0,3
0,3,7,2,656.0096,2 3,East,2,0,3
0,3,7,1,656.844,2 3,North,2,0,3
0,3,7,2,657.664,1 3,North,2,0,3
0,3,7,3,658.4678,1 3,East,2,0,3
0,3,7,2,659.0848,1 4,East,2,0,3
0,3,7,1,660.0357,1 4,North,2,0,3
0,3,7,2,660.6512,0 4,North,2,0,3
0,3,7,2,661.164,0 4,North,2,0,3
0,3,7,1,661.6818,0 4,West,2,0,3
0,3,7,1,662.5578,0 4,South,2,0,3
0,3,7,2,663.3079,1 4,South,2,0,3
0,3,7,2,664.2889,2 4,South,2,0,3
0,3,7,2,664.9866,3 4,South,2,0,3
0,3,7,3,665.8693,3 4,West,2,0,3
0,3,7,1,666.6355,3 4,South,2,0,3
0,3,7,2,667.3221,4 4,South,2,0,3
0,3,7,3,668.1254,4 4,West,2,0,3
0,3,7,2,668.796,4 3,West,2,0,3
0,3,7,2,669.6259,4 2,West,2,0,3
0,3,7,3,670.188,4 2,North,2,0,3
0,3,7,2,670.767,3 2,North,2,0,3
0,3,7,1,671.601,3 2,West,2,0,3
0,3,7,2,672.1798,3 1,West,2,0,3
0,3,7,6,672.58,3 1,West,2,1,3
0,3,7,3,673.4515,3 1,North,2,1,3
0,3,7,2,674.0952,2 1,North,2,1,3
0,3,7,2,674.7372,1 1,North,2,1,3
0,3,7,1,675.6594,1 1,West,2,1,3
0,3,7,2,676.3182,1 0,West,2,1,3
0,3,7,1,677.0405,1 0,South,2,1,3
0,3,7,2,677.6971,2 0,South,2,1,3
0,3,7,2,678.4479,3 0,South,2,1,3
0,3,7,2,679.3432,4 0,South,2,1,3
0,3,7,1,679.98,4 0,East,2,1,3
0,3,7,2,680.6016,4 1,East,2,1,3
0,3,7,1,681.9481,4 1,North,2,1,3
0,3,7,1,682.5765,4 1,West,2,1,3
0,3,7,2,683.1485,4 0,West,2,1,3
0,3,7,3,683.8526,4 0,North,2,1,3
0,3,7,2,684.4589,3 0,North,2,1,3
0,3,7,2,685.0506,2 0,North,2,1,3
0,3,7,2,685.629,1 0,North,2,1,3
0,3,7,3,686.4741,1 0,East,2,1,3
0,3,7,2,687.3433,1 1,East,2,1,3
0,3,7,3,688.2034,1 1,South,2,1,3
0,3,7,2,688.7493,2 1,South,2,1,3
0,3,7,2,689.373,3 1,South,2,1,3
0,3,7,1,689.9296,3 1,East,2,1,3
0,3,7,2,690.5577,3 2,East,2,1,3
0,3,7,3,691.262,3 2,South,2,1,3
0,3,7,2,692.1312,4 2,South,2,1,3
0,3,7,1,692.8131,4 2,East,2,1,3
0,3,7,2,693.3632,4 3,East,2,1,3
0,3,7,2,694.0613,4 4,East,2,1,3
0,3,7,1,694.6534,4 4,North,2,1,3
0,3,7,2,695.1786,3 4,North,2,1,3
0,3,7,2,695.9022,2 4,North,2,1,3
0,3,7,2,696.4266,1 4,North,2,1,3
0,3,7,6,696.82,1 4,North,2,2,3
0,3,7,2,697.0099,0 4,North,2,2,3
0,3,7,1,697.6274,0 4,West,2,2,3
0,3,7,2,698.1951,0 3,West,2,2,3
0,3,7,6,698.6,0 3,West,2,3,3
0,3,7,1,699.1653,0 3,South,2,3,3
0,3,7,1,700.0833,0 3,East,2,3,3
0,3,7,2,700.6998,0 4,East,2,3,3
0,3,7,3,701.4196,0 4,South,2,3,3
0,3,7,2,702.0759,1 4,South,2,3,3
0,3,7,3,702.6998,1 4,West,2,3,3
