PhaseView,Run,Trial,Key,Time,Location,Direction,MazeType,Diamonds,WallBumped
0,1,1,2,9.923768,3 4,North,1,0,0
0,1,1,2,10.90994,2 4,North,1,0,0
0,1,1,1,12.04466,2 4,West,1,0,0
0,1,1,2,13.00967,2 3,West,1,0,0
0,1,1,2,14.23676,2 2,West,1,0,0
0,1,1,2,15.01493,2 1,West,1,0,0
0,1,1,3,16.27293,2 1,North,1,0,0
0,1,1,2,16.91281,1 1,North,1,0,0
0,1,1,1,17.61903,1 1,West,1,0,0
0,1,1,2,18.25447,1 0,West,1,0,0
0,1,1,6,18.66,1 0,West,1,1,0
0,1,1,1,19.15218,1 0,South,1,1,0
0,1,1,2,20.19738,2 0,South,1,1,0
0,1,1,3,21.25024,2 0,West,1,1,0
0,1,1,3,22.38429,2 0,North,1,1,0
0,1,1,2,23.0533,1 0,North,1,1,0
0,1,1,3,23.65247,1 0,East,1,1,0
0,1,1,2,24.41954,1 1,East,1,1,0
0,1,1,1,24.97541,1 1,North,1,1,0
0,1,1,2,25.68635,0 1,North,1,1,0
0,1,1,6,26.06,0 1,North,1,2,0
0,1,1,1,26.36841,0 1,West,1,2,0
0,1,1,1,27.51668,0 1,South,1,2,0
0,1,1,2,28.2914,1 1,South,1,2,0
0,1,1,1,29.30077,1 1,East,1,2,0
0,1,1,3,30.41264,1 1,South,1,2,0
0,1,1,2,31.03631,2 1,South,1,2,0
0,1,1,1,31.55003,2 1,East,1,2,0
0,1,1,2,32.5597,2 2,East,1,2,0
0,1,1,3,33.46,2 2,South,1,2,0
0,1,1,2,34.01801,3 2,South,1,2,0
0,1,1,2,35.01162,4 2,South,1,2,0
0,1,1,6,35.38,4 2,South,1,3,0
0,1,1,1,36.05179,4 2,East,1,3,0
0,1,1,1,36.70243,4 2,North,1,3,0
0,1,1,3,37.53413,4 2,East,1,3,0
0,1,1,2,38.07994,4 3,East,1,3,0
0,1,1,2,38.94197,4 4,East,1,3,0
0,1,1,1,39.75667,4 4,North,1,3,0
0,1,1,2,40.51485,3 4,North,1,3,0
0,1,1,2,41.42458,2 4,North,1,3,0
0,1,1,1,42.01637,2 4,West,1,3,0
0,1,1,2,42.73395,2 3,West,1,3,0
0,1,1,2,43.56963,2 2,West,1,3,0
0,1,1,2,44.4521,2 1,West,1,3,0
0,1,1,3,45.38945,2 1,North,1,3,0
0,1,1,2,46.03136,1 1,North,1,3,0
0,1,1,2,46.72529,0 1,North,1,3,0
0,1,1,1,47.66217,0 1,West,1,3,0
0,1,1,2,48.70771,0 0,West,1,3,0
0,1,1,6,49.12,0 0,West,1,4,0
0,1,1,3,49.32746,0 0,North,1,4,0
0,1,1,3,49.97416,0 0,East,1,4,0
0,1,1,2,50.64667,0 1,East,1,4,0
0,1,1,3,51.18364,0 1,South,1,4,0
0,1,1,2,51.97419,1 1,South,1,4,0
0,1,1,2,52.56336,2 1,South,1,4,0
0,1,1,1,53.10129,2 1,East,1,4,0
0,1,1,2,53.62927,2 2,East,1,4,0
0,1,1,3,54.58031,2 2,South,1,4,0
0,1,1,2,55.12371,3 2,South,1,4,0
0,1,1,2,55.98171,4 2,South,1,4,0
0,1,1,1,56.83305,4 2,East,1,4,0
0,1,1,2,57.78001,4 3,East,1,4,0
0,1,1,6,58.18,4 3,East,1,5,0
0,1,1,1,58.46972,4 3,North,1,5,0
0,1,1,2,59.36184,3 3,North,1,5,0
0,1,1,2,60.00239,2 3,North,1,5,0
0,1,1,2,60.87725,1 3,North,1,5,0
0,1,1,6,61.26,1 3,North,1,6,0
0,1,1,3,61.71278,1 3,East,1,6,0
0,1,1,3,62.59462,1 3,South,1,6,0
0,1,1,2,63.2949,2 3,South,1,6,0
0,1,1,3,63.84047,2 3,West,1,6,0
0,1,1,2,64.6237,2 2,West,1,6,0
0,1,1,1,65.40667,2 2,South,1,6,0
0,1,1,2,66.47733,3 2,South,1,6,0
0,1,1,2,67.10682,4 2,South,1,6,0
0,1,1,3,67.94105,4 2,West,1,6,0
0,1,1,2,68.51407,4 1,West,1,6,0
0,1,1,6,68.92,4 1,West,1,7,0
0,1,1,3,69.12457,4 1,North,1,7,0
0,1,1,3,70.16432,4 1,East,1,7,0
0,1,1,2,70.83231,4 2,East,1,7,0
0,1,1,1,71.56699,4 2,North,1,7,0
0,1,1,2,72.34226,3 2,North,1,7,0
0,1,1,2,73.15313,2 2,North,1,7,0
0,1,1,1,73.7653,2 2,West,1,7,0
0,1,1,2,74.50011,2 1,West,1,7,0
0,1,1,1,75.04559,2 1,South,1,7,0
0,1,1,2,76.09389,3 1,South,1,7,0
0,1,1,3,76.99616,3 1,West,1,7,0
0,1,1,2,77.58096,3 0,West,1,7,0
0,1,1,1,78.51442,3 0,South,1,7,0
0,1,1,1,79.67707,3 0,East,1,7,0
0,1,1,2,80.41528,3 1,East,1,7,0
0,1,1,1,81.1501,3 1,North,1,7,0
0,1,1,2,81.9027,2 1,North,1,7,0
0,1,1,2,82.62572,1 1,North,1,7,0
0,1,1,1,83.45306,1 1,West,1,7,0
0,1,1,2,84.49693,1 0,West,1,7,0
0,1,1,1,85.22876,1 0,South,1,7,0
0,1,1,1,86.17401,1 0,East,1,7,0
0,1,1,2,87.05345,1 1,East,1,7,0
0,1,1,3,87.74437,1 1,South,1,7,0
0,1,1,2,88.4832,2 1,South,1,7,0
0,1,1,1,89.26231,2 1,East,1,7,0
0,1,1,2,89.88755,2 2,East,1,7,0
0,1,1,2,90.70966,2 3,East,1,7,0
0,1,1,1,91.2337,2 3,North,1,7,0
0,1,1,3,91.82926,2 3,East,1,7,0
0,1,1,2,92.76993,2 4,East,1,7,0
0,1,1,1,93.69721,2 4,North,1,7,0
0,1,1,3,94.36548,2 4,East,1,7,0
0,1,1,3,95.23085,2 4,South,1,7,0
0,1,1,3,95.9567,2 4,West,1,7,0
0,1,1,2,96.89976,2 3,West,1,7,0
0,1,1,2,97.44186,2 2,West,1,7,0
0,1,1,2,97.97147,2 1,West,1,7,0
0,1,1,1,98.71724,2 1,South,1,7,0
0,1,1,2,99.61692,3 1,South,1,7,0
0,1,1,3,100.2701,3 1,West,1,7,0
0,1,1,2,100.8524,3 0,West,1,7,0
0,1,1,1,101.4365,3 0,South,1,7,0
0,1,1,1,102.3396,3 0,East,1,7,0
0,1,1,2,102.9176,3 1,East,1,7,0
0,1,1,1,103.6299,3 1,North,1,7,0
0,1,1,2,104.195,2 1,North,1,7,0
0,1,1,2,104.8025,1 1,North,1,7,0
0,1,1,1,105.5399,1 1,West,1,7,0
0,1,1,2,106.3053,1 0,West,1,7,0
0,1,1,1,106.9482,1 0,South,1,7,0
0,1,1,1,107.8918,1 0,East,1,7,0
0,1,1,2,108.5281,1 1,East,1,7,0
0,1,1,1,109.0743,1 1,North,1,7,0
0,1,1,2,109.9079,0 1,North,1,7,0
0,1,1,1,110.4938,0 1,West,1,7,0
0,1,1,1,111.0416,0 1,South,1,7,0
0,1,1,2,112.0126,1 1,South,1,7,0
0,1,1,1,112.7377,1 1,East,1,7,0
0,1,1,3,113.634,1 1,South,1,7,0
0,1,1,2,114.1814,2 1,South,1,7,0
0,1,1,1,114.9566,2 1,East,1,7,0
0,1,1,2,115.7658,2 2,East,1,7,0
0,1,1,2,116.4177,2 3,East,1,7,0
0,1,1,1,117.1838,2 3,North,1,7,0
0,1,1,3,117.7434,2 3,East,1,7,0
0,1,1,2,118.6572,2 4,East,1,7,0
0,1,1,1,119.3002,2 4,North,1,7,0
0,1,1,3,119.9517,2 4,East,1,7,0
0,1,1,3,120.4682,2 4,South,1,7,0
0,1,1,3,121.1995,2 4,West,1,7,0
0,1,1,2,122.0125,2 3,West,1,7,0
0,1,1,1,122.9501,2 3,South,1,7,0
0,1,1,2,123.7415,3 3,South,1,7,0
0,1,1,2,124.764,4 3,South,1,7,0
0,1,1,1,125.6864,4 3,East,1,7,0
0,1,1,3,126.2381,4 3,South,1,7,0
0,1,1,3,127.1228,4 3,West,1,7,0
0,1,1,2,127.8604,4 2,West,1,7,0
0,1,1,3,128.4673,4 2,North,1,7,0
0,1,1,2,129.4284,3 2,North,1,7,0
0,1,1,2,130.2053,2 2,North,1,7,0
0,1,1,1,130.8673,2 2,West,1,7,0
0,1,1,2,131.728,2 1,West,1,7,0
0,1,1,1,132.3494,2 1,South,1,7,0
0,1,1,2,133.2624,3 1,South,1,7,0
0,1,1,3,134.0305,3 1,West,1,7,0
0,1,1,2,134.926,3 0,West,1,7,0
0,1,1,1,135.8283,3 0,South,1,7,0
0,1,1,1,136.5949,3 0,East,1,7,0
0,1,1,2,137.8067,3 1,East,1,7,0
0,1,1,1,138.6069,3 1,North,1,7,0
0,1,1,2,139.4247,2 1,North,1,7,0
0,1,1,2,140.0693,1 1,North,1,7,0
0,1,1,1,140.7884,1 1,West,1,7,0
0,1,1,2,141.7177,1 0,West,1,7,0
0,1,1,1,142.5905,1 0,South,1,7,0
0,1,1,1,143.3005,1 0,East,1,7,0
0,1,1,2,144.189,1 1,East,1,7,0
0,1,1,1,144.7173,1 1,North,1,7,0
0,1,1,2,145.4927,0 1,North,1,7,0
0,1,1,1,146.3809,0 1,West,1,7,0
0,1,1,3,147.1367,0 1,North,1,7,0
0,1,1,3,148.0197,0 1,East,1,7,0
0,1,1,3,148.6057,0 1,South,1,7,0
0,1,1,2,149.4416,1 1,South,1,7,0
0,1,1,1,150.1152,1 1,East,1,7,0
0,1,1,3,150.877,1 1,South,1,7,0
0,1,1,2,151.4456,2 1,South,1,7,0
0,1,1,1,152.0788,2 1,East,1,7,0
0,1,1,2,152.7732,2 2,East,1,7,0
0,1,1,3,153.6147,2 2,South,1,7,0
0,1,1,1,154.4982,2 2,East,1,7,0
0,1,1,2,155.329,2 3,East,1,7,0
0,1,1,1,155.9523,2 3,North,1,7,0
0,1,1,3,156.5738,2 3,East,1,7,0
0,1,1,2,157.106,2 4,East,1,7,0
0,1,1,1,158.1964,2 4,North,1,7,0
0,1,1,1,158.9298,2 4,West,1,7,0
0,1,1,3,159.9544,2 4,North,1,7,0
0,1,1,2,160.7963,1 4,North,1,7,0
0,1,1,2,161.3898,0 4,North,1,7,0
0,1,1,1,162.3052,0 4,West,1,7,0
